scan_utc,ticker,company,award_date,transaction_amount_abs_sum,same_day_award_count,md11_score,md11_threshold,md14_score,md14_threshold,md14_primary_pass,md11_secondary_pass,market_cap_before,log10_market_cap_before,sector_group,prior_response_count_60d_adj,prior_abs_award_median_adj,market_cap_available,model_version,scanner_version,projected_peak_pct_90d,projection_model,signal,previously_seen,current_price_for_log,prior_response_count_60d,pre_volatility_market_20d,relative_strength_spy_120d,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_response_mean_20d,prior_transactions_30d,relative_strength_spy_60d,prior_award_days_30d,distance_from_52w_high_pct,volatility_regime_ratio_20d_60d,current_agency_count,volatility_expansion_flag,prior_abs_award_mean,positive_negative_balance_30d,volume_high_regime_flag,same_agency_fraction,prior_response_median_5d
2026-08-24T15:30:41.160020+00:00,GD,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC.,2026-08-20,3135285.05,9,0.90818608227819,2.1954452583448045,1.7504273796810197,1.8729299828283772,0,0,106150408895.48996,11.02592167142442,AERO_DEFENSE,0.5888317255942073,0.0136729591741255,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,5.309599635604968,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,382.4500122070313,194,1.1521904115264534,0.7171655356896789,498096728.9800001,40692253.62233202,19522322.46,1.8109219000615384,86,11.518476658529876,16,-0.916737346673202,0.7970064495490611,5,0.0,46259103.61687747,0.8017098871636992,0.0,0.0592885375494071,0.3854597991073794
2026-08-24T15:30:41.166898+00:00,KTOS,"KRATOS SRE, INC.",2026-08-20,0.0,1,3.0771546738756244,2.1954452583448045,2.387793975397602,1.8729299828283772,1,1,11368403820.916012,10.055699491914543,AERO_DEFENSE,0.0934216851622351,-1.3614803236780144,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,56.6286086900885,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,54.130001068115234,62,4.181597965998889,-46.43801506391384,61068139.3,3474487.402058824,822959.0,-0.0264774478535582,1,4.389730768228395,1,-53.67197000630102,0.9320479747853224,1,0.0,3553271.9691176466,1.0,0.0,0.0147058823529411,-3.603061402036378
2026-08-24T15:30:41.173718+00:00,NOC,NORTHROP GRUMMAN SYSTEMS CORPORATION,2026-08-20,33000000.0,1,1.817212507655548,2.1954452583448045,3.5872383593906894,1.8729299828283772,1,0,82800017889.00916,10.918030430614555,AERO_DEFENSE,0.5774917998372255,-0.0434664441337213,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,16.686936354406804,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,548.5250244140625,189,1.459999723394715,-29.81703158040684,1712567795.2,54852207.610833324,17115598.045,-0.2264015781996674,11,1.9616616761494845,7,-23.777352706738817,0.7851309275806547,1,0.0,57857857.65694445,-0.124783585559977,0.0,0.074074074074074,0.0088953002322922
2026-08-24T15:30:41.180525+00:00,CAT,CATERPILLAR INC,2026-08-20,224033.0,1,1.9313744672535669,2.1954452583448045,1.5617863561355587,1.8729299828283772,0,0,375163671879.8815,11.574220777825497,INDUSTRIAL,0.139920265114686,-0.2828018873788993,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,20.46240138288919,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,809.5277709960938,40,2.871735430431531,-3.3597109924999646,25314394.0,3213922.2459523813,1248570.0,10.20521226322401,4,-10.478653350613609,2,-23.21682621480221,0.9475593621591664,1,0.0,3354375.2921428573,1.0,0.0,0.0,1.9993696981505105
2026-08-24T15:30:41.187336+00:00,CACI,"CACI, INC. - FEDERAL",2026-08-20,23182655.74,6,1.842161181040172,2.1954452583448045,1.6722867455429775,1.8729299828283772,0,0,14644922342.658142,10.16568707309891,OTHER,0.611737996160828,0.0090164630971214,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,51.23352284045959,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,630.9749755859375,182,5.123638044675101,-1.192148430929496,231289594.02,19646172.166291665,11479556.12,0.9428329145405884,42,28.772473410506198,15,-2.5585260523488973,1.3887377430504209,4,1.0,21816764.36495833,0.9154382342727329,1.0,0.1291666666666666,-0.0560333987223993
2026-08-24T15:30:41.194108+00:00,PLTR,PALANTIR TECHNOLOGIES INC.,2026-08-20,484706.63,1,2.7660370669728795,2.1954452583448045,1.4295437602617522,1.8729299828283772,0,1,420991820978.042,11.6242736584518,AERO_DEFENSE,0.2695129442179163,-0.4639451661389211,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,59.48234305117389,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,177.50999450683594,93,7.4109066517490145,16.70894568642303,226999481.7,17370338.58411215,6500000.0,0.5239727409883724,5,24.581376015324903,4,-15.440675434541872,1.385387466878785,1,1.0,17895264.04728972,1.0,1.0,0.0373831775700934,-0.1934505082638815
2026-08-24T15:30:41.200971+00:00,BAH,BOOZ ALLEN HAMILTON INC,2026-08-20,24852233.3,5,1.1401224805943984,2.1954452583448045,1.5976171764649636,1.8729299828283772,0,0,9483266830.823273,9.976957970481612,AERO_DEFENSE,0.5932860670204572,-0.1451593729050388,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,33.23588713280837,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,76.1449966430664,196,3.165101950087504,-11.830628790748364,184249555.49,25118476.319656488,13542509.53,-2.5494259445761385,69,-1.683200207853619,20,-26.715937735911275,1.1012732363943485,4,1.0,27368705.6728626,0.832415845095297,0.0,0.1450381679389313,-0.1903690708984162
2026-08-24T15:30:41.207814+00:00,PSN,PARSONS GOVERNMENT SERVICES INC.,2026-08-20,2014354.75,9,2.4311878383299543,2.1954452583448045,1.683792663902281,1.8729299828283772,0,1,5032670051.199532,9.701798458384312,OTHER,0.478771406540561,-0.5883448907116362,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,86.5668685648497,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,49.11000061035156,134,8.647979551265644,-41.10391308985195,108790458.0,8031825.305731706,2901106.965,-1.7244206164751494,30,-15.676236376826024,11,-47.22813478693705,1.575868197642644,5,1.0,8488856.488170732,0.9983282130840984,1.0,0.0121951219512195,0.0555100597883495
2026-08-24T15:30:41.214604+00:00,BA,THE BOEING COMPANY,2026-08-20,0.0,4,2.800119495323277,2.1954452583448045,1.7885456226373313,1.8729299828283772,0,1,175620216031.98212,11.24457450704725,AERO_DEFENSE,0.5774917998372255,0.2882472521263031,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,30.49623684250948,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,209.2250061035156,189,2.695044442423435,-15.306933580089698,5313517703.570001,130868406.29774038,36737176.51,-0.097338756526135,7,-1.9547210787067335,6,-11.877849563041275,1.135073306828977,1,1.0,138640765.35177884,0.9788109728772229,0.0,0.0865384615384615,-0.373299198386523
2026-08-24T15:30:41.221411+00:00,LDOS,"LEIDOS, INC.",2026-08-20,10691518.14,8,1.2932488604117969,2.1954452583448045,1.7730294155348496,1.8729299828283772,0,0,18360764792.412537,10.263890767181506,AERO_DEFENSE,0.5751878449276613,-0.0890161799205344,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,30.264350997555752,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,138.6999969482422,188,3.0034470470087946,-28.46633975762733,692696416.59,29995877.41524,15411408.88,-3.091345464668886,67,13.113334337515647,17,-26.07105760500553,1.17877634977372,6,1.0,31855372.74076,0.6554211143475699,0.0,0.096,-0.6879618327390646
2026-08-24T15:30:41.228327+00:00,LDOS,LEIDOS BIOMEDICAL RESEARCH INC,2026-08-21,52820404.09,5,1.2854060868855477,2.1954452583448045,1.6887800904211914,1.8729299828283772,0,0,17740832973.575073,10.248974007115462,AERO_DEFENSE,0.5774917998372255,-0.0907178402995345,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,31.64646488568384,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,138.6999969482422,189,3.1846110146443785,-30.535785475095366,692696416.59,29918967.61733068,15351141.77,-2.926826703061604,72,8.869823956405277,17,-28.567190213958625,1.2322058036988908,3,1.0,31771054.59494024,0.6756304959372254,0.0,0.099601593625498,-0.6514657227025156
2026-08-24T15:30:41.235233+00:00,PSN,PARSONS GOVERNMENT SERVICES INC.,2026-08-21,7800829.720000001,5,2.4102844120255886,2.1954452583448045,1.52590149308357,1.8729299828283772,0,1,4919456594.314888,9.691917133026662,OTHER,0.478771406540561,-0.5886420045124581,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,86.44588243656338,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,49.11000061035156,134,8.641465689201965,-41.97069686504391,108790458.0,7991894.708424241,2899122.91,-1.7244206164751494,38,-20.10817028621368,11,-48.415275057656224,1.5837611651789338,3,1.0,8449617.083696969,0.9891059732485208,1.0,0.1515151515151515,-0.0176622568282103
2026-08-24T15:30:41.242012+00:00,NOC,NORTHROP GRUMMAN SYSTEMS CORPORATION,2026-08-21,4254000.0,2,1.7487670518106526,2.1954452583448045,1.5897710069609043,1.8729299828283772,0,0,80103655759.35864,10.90365233680692,AERO_DEFENSE,0.5797835966168101,-0.0409801025999261,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,17.694030735137147,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,548.5250244140625,190,1.6642957553275624,-33.57563336652169,1712567795.2,54751506.19327188,17213866.09,-0.1663319030282438,12,-0.1481568194892757,8,-26.25952438765265,0.8716388008094408,1,0.0,57743305.31751153,0.8967020229885276,0.0,0.0783410138248847,0.0088953002322922
2026-08-24T15:30:41.248740+00:00,GE,GENERAL ELECTRIC COMPANY,2026-08-21,769735.16,1,1.545579632928842,2.1954452583448045,1.6500654297213486,1.8729299828283772,0,0,357585559678.9896,11.553379972432724,INDUSTRIAL,0.6870793864421032,0.0153896269527109,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,12.030034820021676,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,341.2200012207031,141,2.1298040058734773,-10.790810418388585,497571308.76,15445107.58551021,2480872.3,2.2849911342164493,11,7.861753244720937,5,-9.595505601787158,1.0738745286235554,1,1.0,17664069.214353744,1.0,0.0,0.0408163265306122,0.6987779576575037
2026-08-24T15:30:41.255536+00:00,DE,DEERE & COMPANY,2026-08-21,87654.0,1,1.9997640594583048,2.1954452583448045,2.375874916105595,1.8729299828283772,1,0,167614945338.52692,11.224312739763674,OTHER,-1.1712121371045845,-1.027578665346522,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,21.8669166384846,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,653.3200073242188,3,2.4400960344971656,-12.606549179856309,7640515.05,1458067.5557142857,1055188.3,0.9500675762619508,4,15.795708688988915,3,-5.754005033811804,1.114637527098486,1,1.0,1771006.0642857146,0.9999846229496032,0.0,0.0,-0.6171161531409064
2026-08-24T15:30:41.262305+00:00,CAT,CATERPILLAR INC,2026-08-21,218294.0,1,1.768829262857217,2.1954452583448045,1.5598251323551071,1.8729299828283772,0,0,374814314475.2289,11.573816168605523,INDUSTRIAL,0.139920265114686,-0.2938189449242809,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,18.978480715430276,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,809.5277709960938,40,2.863567152244025,-1.5775355352433795,25314394.0,3144389.9379069773,1217295.0,10.20521226322401,5,-11.949022696805766,3,-23.2883277282088,0.9548737593834012,1,0.0,3281576.6341860467,1.0,0.0,0.0232558139534883,1.9993696981505105
2026-08-24T15:30:41.269072+00:00,BAH,BOOZ ALLEN HAMILTON INC,2026-08-21,20277966.65,11,1.1106778045128376,2.1954452583448045,1.7638976031615778,1.8729299828283772,0,0,9184960611.69612,9.963077298240115,AERO_DEFENSE,0.5954962218255742,-0.143810211473383,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,33.981054765427146,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,76.1449966430664,197,3.284942220934448,-13.422449648865776,184249555.49,25117463.988783263,13584645.55,-2.457162098568933,72,-4.854711792548649,20,-29.02116566277129,1.1340142119615728,6,1.0,27359137.336844105,0.8671903742582728,0.0,0.0190114068441064,-0.2126665556989704
2026-08-24T15:30:41.275777+00:00,BA,THE BOEING COMPANY,2026-08-21,388944.0,1,1.922293085317884,2.1954452583448045,1.7760205689737871,1.8729299828283772,0,0,170008596126.03577,11.2304708811178,AERO_DEFENSE,0.5774917998372255,0.2833703788246433,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,23.73869982540468,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,209.2250061035156,189,2.8093340701129508,-17.221590410003152,5313517703.570001,130242241.67430624,36326947.11,-0.097338756526135,11,-3.59775808654238,7,-14.693630255719514,1.16519279436425,1,1.0,137977412.40751195,0.9788109728772229,0.0,0.0909090909090909,-0.373299198386523
2026-08-24T15:30:41.282474+00:00,ACN,ACCENTURE FEDERAL SERVICES LLC,2026-08-21,21288347.790000003,3,0.8985831926481669,2.1954452583448045,1.3813203635810538,1.8729299828283772,0,0,110975705202.14822,11.045227913457968,TECH_SERVICES,0.6143389636428598,-0.0817565508794126,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,20.022402707232395,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,186.9850006103516,181,3.2663719570040466,-23.081408943614424,186403763.58,13395268.538775511,6063204.65,-2.9538536216726654,78,1.827790647855343,18,-35.85395954503793,0.8335948894324929,2,0.0,14303747.079265306,0.969244801314899,0.0,0.0163265306122449,0.0282549426820599
2026-08-24T15:30:41.289232+00:00,GD,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2026-08-21,24517567.82,4,0.969023217356162,2.1954452583448045,1.6600599095847082,1.8729299828283772,0,0,104454018255.27008,11.01892515156883,AERO_DEFENSE,0.5910646070264991,0.013058770799053,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,5.6674495823828686,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,382.4500122070313,195,1.1162967161665405,-2.650521296457597,498096728.9800001,40544391.541338585,19494733.095,1.8345183196446977,93,10.652446886149724,16,-2.500187859172287,0.7622242677455178,2,0.0,46089324.803622045,0.8004633006589833,0.0,0.0629921259842519,0.3736629351533183
2026-08-24T15:30:41.296034+00:00,SATL,SATELLITE SERVICES INC,2026-08-21,20905.25,2,3.558884848427226,2.1954452583448045,2.3085585019177284,1.8729299828283772,1,1,814821557.6235609,8.911062510550396,AERO_DEFENSE,-0.1938200260161127,-1.6376253827576894,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,84.6938632420202,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,5.425000190734863,32,5.7555463568466925,64.90809529082877,8753782.24,1321374.665,435745.73,17.18089293667942,14,-52.513577384876896,7,-50.651766259925445,0.8178401235061248,1,0.0,1368343.872142857,1.0,0.0,0.2619047619047619,1.3407672148258776
2026-08-26T16:44:31.065364+00:00,PSN,"AMENTUM SERVICES, INC.",2026-08-23,754.38,4,2.5748057005371034,2.1954452583448045,1.6707322334739696,1.8729299828283774,0,1,5238804494.213951,9.719232191410658,OTHER,0.47877140654056105,-0.5883448907116362,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,88.64249170339608,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,49.084999084472656,134,8.789454296234046,-39.87087480366077,108790458.0,7990743.714518072,2901106.965,-1.7244206164751494,43,-16.001415153475463,12,-45.06663821913921,1.5917009154104849,1,1.0,8445708.726084337,0.9903252677185101,1.0,0.0783132530120482,-0.01766225682821032
2026-08-26T16:44:31.072546+00:00,ACN,ACCENTURE FEDERAL SERVICES LLC,2026-08-24,94874.94,3,0.9098784643894287,2.1954452583448045,1.3841553374783855,1.8729299828283774,0,0,113380633208.52036,11.054538878110925,TECH_SERVICES,0.6143389636428598,-0.08166750685864432,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,18.796433718252256,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,182.2100067138672,181,3.0941946618027774,-20.325700637277002,186403763.57999998,13425725.537357721,6064447.925000001,-2.9538536216726654,71,4.024798582043587,16,-34.46386602045061,0.7880229398943847,3,0.0,14332139.765081301,0.9725286727944892,0.0,0.02032520325203252,0.02825494268205997
2026-08-26T16:44:31.079598+00:00,PLTR,PALANTIR USG INC,2026-08-24,20439958.0,1,2.8681996981256628,2.1954452583448045,1.3912289346431483,1.8729299828283774,0,1,432406348758.042,11.63589206180843,AERO_DEFENSE,0.2695129442179163,-0.4644131199090209,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,60.116442507576494,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,175.02999877929688,93,7.391678432263141,11.799192700053627,226999481.7,17213990.140092593,6493000.0,0.5239727409883724,6,33.49725613644072,5,-13.147983008669772,1.3833104074682439,1,1.0,17734055.182314817,1.0,1.0,0.09259259259259259,-0.19345050826388155
2026-08-26T16:44:31.086676+00:00,NOC,NORTHROP GRUMMAN SYSTEMS CORPORATION,2026-08-24,4709733.86,2,1.7470438991447548,2.1954452583448045,1.746902355276056,1.8729299828283774,0,0,78280993378.78271,10.893656328178944,AERO_DEFENSE,0.5797835966168101,-0.04346644413372136,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,18.22909100911815,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,551.010009765625,190,1.7262315366305219,-40.08944039225727,1712567795.2,54480838.73366972,17115598.045,-0.16633187089368684,14,-1.9126357235505154,9,-27.937400254244416,0.8951574032790702,2,0.0,57497941.531651385,0.6979253486916289,0.0,0.013761467889908258,0.008884330946812291
2026-08-26T16:44:31.093632+00:00,LDOS,"LEIDOS, INC.",2026-08-24,41130595.0,6,1.2563580816614248,2.1954452583448045,2.073672734635306,1.8729299828283774,1,0,17784806960.966644,10.2500491556482,AERO_DEFENSE,0.5797835966168101,-0.08901617992053446,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,31.4601222950809,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,136.6199951171875,190,3.1960424000096834,-32.864832531001284,692696416.59,29683395.172698416,15411408.879999999,-2.772981594693451,70,6.331384494294401,16,-28.55708226008605,1.2414989709297817,4,1.0,31854583.759603176,0.45547933373910415,0.0,0.10317460317460317,-0.6514657227025156
2026-08-26T16:44:31.100457+00:00,IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2026-08-24,0.0,1,2.0955895844873966,2.1954452583448045,1.580020604620861,1.8729299828283774,0,0,222042226134.80164,11.34643557279968,TECH_SERVICES,0.5119964262387371,-0.4973250414539523,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,17.346035132305165,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,230.0,143,1.8746883309628697,-12.25744169453068,138489915.85,6104750.266685083,2328808.2800000003,0.3025828748740044,17,-9.282698938374912,12,-27.90127426265041,0.41102074844153,1,0.0,6580451.706132596,0.895592557540777,0.0,0.08287292817679558,0.40881816112725566
2026-08-26T16:44:31.107296+00:00,HON,"HONEYWELL INTERNATIONAL, INC",2026-08-24,0.0,1,2.465713640295122,2.1954452583448045,1.9443657203605793,1.8729299828283774,1,1,68427346224.5517,10.835229697348614,INDUSTRIAL,0.6416639947426803,-0.04323682286364061,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,26.39920383980426,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,218.72500610351562,127,1.895254652191189,-28.450585510126803,1028199720.31,24474914.863404255,2167594.1,0.8202520589791094,12,-13.12403312035706,6,-16.29854537211395,0.8066720028915927,1,0.0,25787460.383971635,1.0,0.0,0.014184397163120567,0.10184583428272109
2026-08-26T16:44:31.114167+00:00,HII,HII MISSION TECHNOLOGIES CORP,2026-08-24,155875.34,1,2.6992458036548013,2.1954452583448045,1.9374758818137936,1.8729299828283774,1,1,11750451604.61316,10.070054558150098,AERO_DEFENSE,0.5289167002776547,-0.7418216369488819,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,51.42701751133421,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,295.7900085449219,169,3.939719787759313,-46.14628097489576,1326310410.0,39980653.7937647,3427969.0,1.5586823103391794,1,-7.987191864058207,1,-33.9942408368829,1.4188142404586663,1,1.0,41692067.19352941,1.0,1.0,0.0,0.8699891789577752
2026-08-26T16:44:31.120991+00:00,GE,GENERAL ELECTRIC COMPANY,2026-08-24,1743410.59,4,1.4438275791289792,2.1954452583448045,1.6956369819205115,1.8729299828283774,0,0,361455647587.5868,11.558055014798754,INDUSTRIAL,0.6870793864421032,0.007390446754311775,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,11.022148141277293,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,352.7850036621094,141,2.121240889314023,-11.118792345910355,497571308.76,15345949.66371622,2435595.875,2.2849914657711383,12,7.663771410109787,6,-8.61707308072156,1.0687587203466402,2,1.0,17549918.30858108,1.0,0.0,0.0,0.6987723592498662
2026-08-26T16:44:31.127887+00:00,ETN,EATON CORPORATION,2026-08-24,414166.26,4,2.0955813575981384,2.1954452583448045,1.6259377734527616,1.8729299828283774,0,0,162775364739.99023,11.211588677168297,INDUSTRIAL,0.05637421366461104,-0.28392735624328225,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,30.492063153032152,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,416.2149963378906,33,3.51633867590783,-0.14708451649396714,9299303.0,2159123.8719444443,1245338.5350000001,2.847969397220048,1,1.1147563392948312,1,-8.86163579556195,1.1098802236613385,1,1.0,2194414.9669444445,1.0,1.0,0.2777777777777778,1.3517029716220708
2026-08-26T16:44:31.134721+00:00,DE,DEERE & COMPANY,2026-08-24,195683.23,2,2.0464760461713607,2.1954452583448045,2.371146762359356,1.8729299828283774,1,0,174886353963.24072,11.24275592366009,OTHER,-1.1712121371045843,-1.1770262356778236,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,22.75191321442548,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,637.489990234375,3,2.535556977362052,-8.955421608991632,7640515.05,1286765.86125,747966.93,0.9500659742000042,5,20.325636714786157,4,-1.7272983545573606,1.1278079213576901,1,1.0,1560587.05625,0.9999862668535496,0.0,0.25,-0.617119398746141
2026-08-26T16:44:31.141533+00:00,CACI,"CACI NSS, LLC",2026-08-24,13700488.78,5,1.741191948698648,2.1954452583448045,1.6523695121434603,1.8729299828283774,0,0,14307020876.933716,10.15554921088041,OTHER,0.6188383365787671,0.012240546617896975,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,51.1237197683394,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,620.9099731445312,185,5.217536407840361,-8.56301173824705,231289594.02,19660846.3719917,11565094.32,1.3306719453776392,44,24.434210549604238,13,-4.80678767496967,1.4085140988560898,2,1.0,21822431.964024898,0.8982991374907543,1.0,0.13278008298755187,-0.01903859676410935
2026-08-26T16:44:31.148390+00:00,BAH,BOOZ ALLEN HAMILTON INC,2026-08-24,1676022.1,3,0.9472888308000278,2.1954452583448045,1.7584751686617839,1.8729299828283774,0,0,9267957536.730606,9.966984035302893,AERO_DEFENSE,0.5998830720736881,-0.1435716557711384,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,26.618146113351678,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,74.12000274658203,199,2.4565046392876377,-11.626593481479253,184249555.49,25096623.334242422,13592109.575,-2.376439858936865,71,-5.705951550232835,18,-28.37978838946862,0.8488717607323286,3,0.0,27332314.72060606,0.8325568535076294,0.0,0.05303030303030303,-0.21266655569897042
