ticker,award_date,award_abs,preaward_close,shares_known_at_award,market_cap_before,sec_cik,revenue_concept,ltm_revenue_before,ltm_revenue_method,ltm_revenue_source,award_to_market_cap,log10_award_to_market_cap,log10_market_cap_before,award_to_ltm_revenue
GD,2025-12-10,2758560.0,329.9188232421875,270120442.0,89117818358.29956,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),3.095407911478675e-05,-4.509282111738803,10.949964546248088,5.6352345154437e-05
GD,2025-12-11,1287654.5,337.7752380371094,270120442.0,91239996595.2392,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),1.4112829329798423e-05,-4.850385910473858,10.960185260398244,2.6304430871057364e-05
GD,2025-12-12,43154461.62,337.0350036621094,270120442.0,91040044158.6806,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0004740162641483654,-3.324206756830749,10.95923245970419,0.0008815668740807321
GD,2025-12-16,1166894.62,336.2552795410156,270120442.0,90829424734.4527,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),1.2847099091638118e-05,-4.8911949260853635,10.958226563605491,2.3837526965190392e-05
GD,2025-12-18,15446420.23,332.031005859375,270120442.0,89688362060.43896,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.00017222323917110902,-3.763908246826534,10.952736092756023,0.00031554216845072725
GD,2025-12-19,15334357.32,332.9488830566406,270120442.0,89936299454.66608,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.00017050242686190956,-3.7682694350572037,10.95393501399152,0.00031325292776597486
GD,2025-12-22,2496013.08,334.94256591796875,270120442.0,90474833950.37585,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),2.7587926620224885e-05,-4.559280937840186,10.95652779471473,5.0988990848177806e-05
GD,2025-12-23,13168780.75,340.69671630859375,270120442.0,92029147597.22595,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.00014309358604117886,-3.8443798324131886,10.963925399473744,0.0002690141516179114
GD,2025-12-31,1417167.93,335.0511779785156,270120442.0,90504172288.1773,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),1.56585922413339e-05,-4.805247285017687,10.95666860086227,2.8950153824154273e-05
GD,2026-01-05,6950000.0,338.92999267578125,270120442.0,91551919428.6388,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),7.591320906622016e-05,-4.119682649329172,10.961667453919286,0.00014197581304134662
GD,2026-01-06,1906524.59,350.9317321777344,270120442.0,94793834607.67523,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),2.011232690280506e-05,-4.69653768064208,10.976780091737444,3.894681708612518e-05
GD,2026-01-09,3745125.33,346.8653564453125,270120442.0,93695423397.49536,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),3.997127281352478e-05,-4.398252022190505,10.971718378062214,7.650607390913549e-05
GD,2026-01-12,639700.42,349.2834777832031,270120442.0,94348607402.09601,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),6.780178718205317e-06,-5.168758858447474,10.974735494304356,1.3067911831998694e-05
GD,2026-01-14,5713051.96,358.5709533691406,270120442.0,96857344412.43365,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),5.898418952798185e-05,-4.229264383627804,10.986132557598848,0.00011670722258538977
GD,2026-01-15,112819020.9,361.2358093261719,270120442.0,97577176481.41327,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0011562029663923514,-2.93696592071927,10.98934824709985,0.0023046866501879393
GD,2026-01-21,880753.23,355.94287109375,270120442.0,96147445666.59277,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),9.16044335752983e-06,-5.038083506346443,10.982937750897543,1.7992180707631967e-05
GD,2026-01-22,7452164.65,361.50244140625,270120442.0,97649199256.73535,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),7.631567597812111e-05,-4.117386244593809,10.989668686335525,0.00015223412015852265
GD,2026-01-26,2325000.0,360.0060119628906,270120442.0,97244983074.0733,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),2.390868841253234e-05,-4.621444247841711,10.987867205067683,4.749550580160157e-05
GD,2026-01-28,356309.63,363.3258972167969,270120442.0,98141751946.24774,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),3.630561131567642e-06,-5.440026246173284,10.991853806383808,7.27875531132538e-06
GD,2026-01-29,28333312.790000003,353.4752197265625,270389759.0,95576079474.33728,40533,RevenueFromContractWithCustomerExcludingAssessedTax,48952000000.0,ttm_from_filed_statements,10K(2025-02-07)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0002964477403324297,-3.5280518557082803,10.980349211813751,0.0005787978589230267
GD,2026-01-30,139882743.76,346.80572509765625,270389759.0,93772716428.97552,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,0.0014917211432810384,-2.8263123546469453,10.972076496929715,0.0026618980734538535
GD,2026-02-02,52000.0,347.9354553222656,270389759.0,94078183912.14267,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,5.527317581785118e-07,-6.257485581545524,10.973488925180323,9.895337773549e-07
GD,2026-02-04,3602.24,352.1175231933594,270389759.0,95208972235.92935,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,3.783508964967704e-08,-7.422105232640939,10.97867787704988,6.85488106565176e-08
GD,2026-02-09,100000.0,356.83477783203125,270389759.0,96484469580.82147,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,1.036436230975325e-06,-5.984457413673834,10.984457413673834,1.9029495718363463e-06
GD,2026-02-10,801229.47,356.864501953125,270389759.0,96492506678.7605,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,8.303540840403548e-06,-5.0807366739455615,10.984493588634756,1.5246992768791626e-05
GD,2026-02-11,5278325.8,355.60589599609375,270389759.0,96152192517.36285,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,5.489553240345359e-05,-4.260462998564074,10.982959191718917,0.0001004438782112274
GD,2026-02-12,1379436.85,343.2281188964844,270389759.0,92805368350.44376,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,1.4863761380603413e-05,-4.8278712753579045,10.967573098821683,2.6249987630827786e-05
GD,2026-02-13,7226277.0,337.6883850097656,270389759.0,91307481039.88974,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,7.91422227149497e-05,-4.101591756707318,10.960506361775714,0.00013751240723120837
GD,2026-02-19,267960.0,346.3498229980469,270389759.0,93649445170.13455,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.8613089966864457e-06,-5.543435239604871,10.971505208723933,5.099143672692674e-06
GD,2026-02-23,3333903.0,348.26251220703125,270389759.0,94166616744.39374,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,3.54042984155368e-05,-4.4509440073295305,10.973896967195369,6.344249286393911e-05
GD,2026-02-24,770565.0,345.84442138671875,270389759.0,93512789750.24933,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,8.24020973021977e-06,-5.084061734477887,10.970871013418988,1.4663463368220741e-05
GD,2026-02-26,451351.76,340.0569152832031,270389759.0,91947907369.70871,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,4.90877685976237e-06,-5.309026709349808,10.96354184963576,8.588996384395814e-06
GD,2026-02-27,50508514.17,347.56878662109375,270389759.0,93979040450.39996,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,0.0005374444549330898,-3.2696664135752758,10.973031006453864,0.0009611515541389154
GD,2026-03-02,2138812.85,353.8418884277344,270389759.0,95675222936.07999,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.2354929357509074e-05,-4.650626698182103,10.98079948286201,4.070052997145576e-05
GD,2026-03-04,313000.0,361.4231872558594,270389759.0,97725128499.12369,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,3.2028609714522574e-06,-5.494461912613591,10.99000625016004,5.956232159847764e-06
GD,2026-03-05,32323167.0,362.8304138183594,270389759.0,98105628150.21646,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,0.000329473115961377,-3.482180016778497,10.991693922817962,0.0006150935680304472
GD,2026-03-06,1919450.14,357.4591064453125,270389759.0,96653281644.1034,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,1.985913056804214e-05,-4.702039768819842,10.985216604104155,3.652616822074215e-05
GD,2026-03-09,627204.9299999999,360.22406005859375,270389759.0,97400896785.24469,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,6.439416378094534e-06,-5.191153492152419,10.98856295551404,1.1935393529971454e-05
GD,2026-03-10,15617784.31,358.72760009765625,270389759.0,96996269337.05365,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,0.00016101427835053686,-3.7931356100930222,10.986755030786975,0.0002971985596574691
GD,2026-03-11,192761.1,352.39501953125,270389759.0,95284004403.85498,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.023016362568e-06,-5.694000604552846,10.979020000510337,3.6681465271170316e-06
GD,2026-03-13,2019903.11,352.03826904296875,270389759.0,95187542725.30548,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.1220246391159456e-05,-4.67324957775326,10.97858011561496,3.843773758325405e-05
GD,2026-03-16,11409455.23,348.361572265625,270389759.0,94193401569.76343,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,0.00012112796692610892,-3.916755572138441,10.974020480688724,0.00021711617944814463
GD,2026-03-17,2785198.17,351.17608642578125,270389759.0,94954417375.23016,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.933194944468742e-05,-4.5326590722074585,10.97751517336016,5.300091665080875e-05
GD,2026-03-18,235445.0,353.0887451171875,270389759.0,95471580697.84875,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.4661265507391484e-06,-5.607984641090852,10.979874113123929,4.480399619410086e-06
GD,2026-03-23,1451204.83,342.6731872558594,270389759.0,92655320517.87369,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,1.566240148853681e-05,-4.805141647561682,10.966870362728955,2.761569609895338e-05
GD,2026-03-24,2854453.67,344.2488708496094,270389759.0,93081369225.048,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,3.066621917753088e-05,-4.5133397646615085,10.968862763124674,5.431881389153187e-05
GD,2026-03-25,1071000.0,343.119140625,270389759.0,92775901741.88086,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,1.1543946002052488e-05,-4.937645713365141,10.967435184196997,2.0380589914367268e-05
GD,2026-03-26,2079470.22,349.3327941894531,270389759.0,94456010031.68283,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,2.2015224010653165e-05,-4.657276891122212,10.97522959635585,3.9571269647954326e-05
GD,2026-03-27,6400664.36,352.0877990722656,270389759.0,95200935137.99033,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,6.723320890411914e-05,-4.172416160259566,10.978641214385256,0.00012180141503330163
GD,2026-03-31,3836551.33,337.72802734375,270845862.0,91472238687.47754,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,4.194224810773348e-05,-4.377348295029069,10.961289308118833,7.300763710751665e-05
GD,2026-04-01,12285572.93,340.13616943359375,270845862.0,92124474007.61975,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,0.0001333584051615192,-3.874979606894008,10.964375021233563,0.00023378825746907706
GD,2026-04-02,4140989.48,347.3804931640625,270845862.0,94086569113.00562,40533,RevenueFromContractWithCustomerExcludingAssessedTax,52550000000.0,latest_10k,2026-01-30,4.4012546307500436e-05,-4.356423504981541,10.973527632179463,7.880094157944815e-05
GE,2025-08-19,31134.52,267.0935974121094,1060440000.0,283236734439.69727,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.0992401837138367e-07,-6.958907403968841,11.452149578572326,2.7420906616876424e-07
GE,2025-08-22,595410.0,267.352294921875,1060440000.0,283511067626.9531,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,2.10012965272822e-06,-5.677753893015458,11.452570017428194,5.243916401715649e-06
GE,2025-09-09,36874737.49,274.6551818847656,1060440000.0,291255341077.88086,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,0.0001266062189745039,-3.8975449609855284,11.464273898255131,0.00032476451643870605
GE,2025-09-17,3433451.61,291.4897155761719,1060440000.0,309107353985.5957,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.1107634825666417e-05,-4.954378406541958,11.49010933750385,3.0239218710092212e-05
GE,2025-09-23,14767.99,299.4990234375,1060439387.0,317600560821.16113,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,4.6498626960283494e-08,-7.332559871032116,11.501881260635791,1.3006517354658587e-07
GE,2025-10-01,58030.35,299.665771484375,1060439387.0,317777387017.7727,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.8261321406344897e-07,-6.738467799708609,11.502122989652948,5.110869890702201e-07
GE,2025-10-08,29126568.7,300.58221435546875,1060439387.0,318749219134.2159,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,9.137769428616438e-05,-4.039159804601928,11.50344912951694,0.00025652456514272125
GE,2025-10-27,27675383.24,302.70404052734375,1054813911.0,319296432864.14996,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,8.66761428925044e-05,-4.062100423122553,11.504194066688303,0.00024374363228028148
GE,2025-11-19,536886.84,294.8742370605469,1060439387.0,312696255190.579,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.7169596088471975e-06,-5.765239921415152,11.49512268022021,4.728489118659891e-06
GE,2025-11-25,350000.0,292.92169189453125,1060439387.0,310625699391.6396,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.126758026414025e-06,-5.9481693395672535,11.492237383917528,3.082532608791383e-06
GE,2025-12-16,1418122.6,299.82513427734375,1060439387.0,317946381600.2591,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,4.460257081280287e-06,-5.350640108605404,11.502353886844455,1.248974045075434e-05
GE,2025-12-18,851606.72,291.05889892578125,1060439387.0,308650320357.7504,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,2.7591311715242012e-06,-5.559227652288126,11.489466732071088,7.500301383616779e-06
GE,2026-01-13,4000000.0,323.2955017089844,1060439387.0,342835283652.1328,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.166741053426318e-05,-4.9330255206013485,11.53508551192931,3.5228944100472945e-05
GE,2026-01-27,19945247.78,294.2640075683594,1054813911.0,310393768689.7147,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,6.42578872127368e-05,-4.192073558070751,11.49191299399454,0.00017566250477792555
GE,2026-02-05,23688.37,307.5081787109375,1054813911.0,324363904650.5709,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,7.303022827252891e-08,-7.136497341870603,11.511032519758405,2.0862906564033007e-07
GE,2026-02-06,5326161.5,305.5434875488281,1054813911.0,322291521081.9592,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.6525912571697935e-05,-4.781834549154885,11.508248880145425,4.6908761438397786e-05
GE,2026-02-26,3231820.55,341.9649658203125,1054813911.0,360709403021.90515,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,8.959623793904086e-06,-5.047710225567968,11.557157463713704,2.8463406374677434e-05
GE,2026-03-03,388710.0,344.8072814941406,1054813911.0,363707517134.1124,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,1.0687433767190141e-06,-5.971126563691418,11.56075227717824,3.42346071532371e-06
GE,2026-03-10,109765.16,321.5292053222656,1054813911.0,339153478566.70105,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,3.236445059147833e-07,-6.489931761027157,11.53039627581524,9.667276714548674e-07
GE,2026-03-13,1169046.76,306.31817626953125,1054813911.0,323108673521.25165,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,3.618122495009745e-06,-5.441516733770778,11.509348616364468,1.0296070739719754e-05
GE,2026-03-18,2211982.62,301.7138977050781,1054813911.0,318252016441.3474,40545,RevenueFromContractWithCustomerExcludingAssessedTax,113543000000.0,latest_10k,2019-02-26,6.950411955701339e-06,-5.1579894537141,11.502771164019569,1.9481453017799426e-05
HII,2025-08-14,11174.0,264.9555969238281,39240600.0,10397016596.64917,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),1.0747313805001757e-06,-5.968700070208235,10.01690873723238,9.599656357388316e-07
HII,2025-08-18,31362.0,261.82843017578125,39240600.0,10274304697.155762,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),3.0524693324193462e-06,-5.515348690635482,10.011752441116876,2.6943298969072166e-06
HII,2025-08-20,38790.0,260.9925231933594,39240600.0,10241503205.621338,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),3.787529937861955e-06,-5.421643925671986,10.010363705272042,3.3324742268041237e-06
HII,2025-08-22,223752.0,262.0546569824219,39240600.0,10283181972.784424,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),2.1759023674985464e-05,-4.662360595282632,10.012127521215081,1.9222680412371133e-05
HII,2025-08-26,1657500.0,266.22418212890625,39240600.0,10446796641.247559,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),0.00015866107639691366,-3.7995296036761226,10.018983140752933,0.00014239690721649484
HII,2025-08-27,19712433.0,267.2272644042969,39240600.0,10486158191.583252,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),0.0018798527201146218,-2.7258761748571083,10.020616405086027,0.0016935079896907216
HII,2025-08-28,4976089.0,271.8000183105469,39240600.0,10665595798.516846,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),0.00046655518303927976,-3.3310969815592912,10.027985120899455,0.00042749905498281785
HII,2025-09-03,1419877.0,266.53814697265625,39240600.0,10459116810.095215,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),0.0001357549615116187,-3.8672442890485677,10.019495013336593,0.00012198256013745705
HII,2025-09-04,326754.0,266.16259765625,39240600.0,10444380029.589844,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),3.128515039420983e-05,-4.504661752937748,10.018882665693145,2.807164948453608e-05
HII,2025-09-16,2812800.0,269.8092041015625,39240600.0,10587475054.467773,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),0.0002656724087215711,-3.575653546689382,10.02479240008306,0.00024164948453608248
HII,2025-09-23,931807.0,272.9123229980469,39240631.0,10709251762.119171,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),8.700953350410467e-05,-4.060433159779178,10.029759128447674,8.005214776632302e-05
HII,2025-09-24,248962.0,272.7640686035156,39240631.0,10703434166.129242,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),2.3260011332422096e-05,-4.633390078016548,10.02952314218168,2.138848797250859e-05
HII,2025-09-26,62372.0,268.06005859375,40146240.0,10761603446.71875,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),5.795790590947433e-06,-5.2368873145119315,10.031876984730093,5.3584192439862545e-06
HII,2025-10-02,12814.0,282.646484375,39240631.0,11091226396.80664,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),1.1553276023370487e-06,-5.937294850651835,10.044979570307676,1.1008591065292097e-06
HII,2025-10-08,2085585.0,282.02386474609375,39240631.0,11066794409.695374,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),0.0001884543005671873,-3.7247939474089238,10.044021842036086,0.00017917396907216496
HII,2025-10-14,1075999.0,284.51422119140625,39240631.0,11164517568.024353,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),9.637666772827751e-05,-4.016028093725199,10.047839961435974,9.24397766323024e-05
HII,2025-10-16,389528.0,281.6087951660156,39240631.0,11050506817.464203,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),3.5249785954105794e-05,-4.452843515813943,10.043382196842892,3.346460481099656e-05
HII,2025-10-22,1668.0,284.1485595703125,39240631.0,11150168775.280151,1501585,Revenues,11640000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-07-31)-PY_YTD(2025-07-31),1.4959414817988628e-07,-6.825085394859868,10.047281441161589,1.4329896907216494e-07
HII,2025-11-05,1890162.0,312.1849670410156,39241434.0,12250585779.93219,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),0.000154291560742858,-3.8116578278126885,10.088156855631961,0.00015780280514276172
HII,2025-11-24,40000.0,301.8973693847656,39241434.0,11846885695.4859,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),3.3764147834431684e-06,-5.471544206864109,10.07360419819207,3.3394556687259975e-06
HII,2025-11-25,18954.0,306.2752990722656,39241434.0,12018681934.374573,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),1.5770448126919607e-06,-5.802155965752693,10.079856842041485,1.582401068625814e-06
HII,2025-12-01,1333333.0,311.2985534667969,39241434.0,12215801640.16278,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),0.00010914821959913822,-3.9619833440095933,10.086921972044259,0.00011131516112873602
HII,2025-12-09,31898.0,313.54180908203125,39241434.0,12303830207.33313,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),2.5925260233994995e-06,-5.586276875532141,10.090040329241566,2.663048923025547e-06
HII,2025-12-12,12050702.37,324.30157470703125,39241434.0,12726058839.962036,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),0.0009469312158261205,-3.0236815665849948,10.1046939269005,0.0010060696585406578
HII,2025-12-18,638262.0,318.9117736816406,39241434.0,12514555318.751038,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),5.100157246847338e-05,-4.292416433630434,10.097415422378624,5.3286191350809815e-05
HII,2026-01-20,7722.0,422.7474365234375,39241434.0,16589215629.003662,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),4.654831290817201e-07,-6.332096054917849,10.21982585220588,6.446819168475539e-07
HII,2026-01-27,522119.0,410.498779296875,39241434.0,16108560754.858887,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),3.24125170426856e-05,-4.489287241868026,10.207056739417022,4.358983135748873e-05
HII,2026-01-29,187193.0,422.2412414550781,39241434.0,16569351808.637512,1501585,Revenues,11978000000.0,ttm_from_filed_statements,10K(2025-02-06)+YTD(2025-10-30)-PY_YTD(2025-10-30),1.129754514008311e-05,-4.947015914741187,10.219305519195553,1.562806812489564e-05
