ticker,award_date,company,same_day_award_count,transaction_amount_sum,transaction_amount_abs_sum,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_transactions_30d,prior_award_days_30d,pre_volatility_market_20d,relative_strength_spy_60d,relative_strength_spy_120d,prior_response_mean_20d,prior_response_count_60d,event_trading_day,peak_pct,peak_day,day90_pct,actual_winner_ge20,MTS_signal_score,predicted_buy,market_cap_before,log10_market_cap_before,sector_group,prior_response_count_60d_adj,prior_abs_award_median_adj,scaleaware8_MD,scaleaware8_buy,old11_buy
BAH,2026-03-25,BOOZ ALLEN HAMILTON INC,3,4911733.65,4911733.65,179531780.78999996,27444856.38394904,14316742.23,278,24,2.47362027393564,-0.8642971178853154,-19.61694019889697,-3.980455622985612,90,2026-03-25,4.942578437822265,8,-4.365105596747043,0,0.6846466136065671,0,9441389108.885605,9.975035896622352,AERO_DEFENSE,1.359648259797227,5.931684584198343,13.97683624826178,1,0
BAH,2026-03-28,BOOZ ALLEN HAMILTON INC,1,2899961.92,2899961.92,179531780.78999996,28205770.458000004,14494217.4,278,24,2.1048060852603583,0.3325946809972562,-18.75939412151525,-3.885545875428287,93,2026-03-30,6.497785175670967,5,0.0511450334112595,0,0.7082563005419821,0,9394708834.530258,9.972883324775413,AERO_DEFENSE,1.3738886989118373,5.937035149602526,13.988673524979262,1,0
BAH,2026-03-30,BOOZ ALLEN HAMILTON INC,2,257559.02,264642.26,179531780.78999996,28048591.52298137,14490681.930000002,247,23,2.0858918462597265,1.3727641159598676,-17.37065219314732,-3.799870627372823,93,2026-03-30,6.497785175670967,5,0.0511450334112595,0,0.7513280944845405,0,9394708834.530258,9.972883324775413,AERO_DEFENSE,1.3738886989118373,5.936929202357233,13.99657487153057,1,0
CACI,2025-08-12,"CACI TECHNOLOGIES, LLC",2,-2332113.23,2667886.77,,,,0,0,1.8074621469019136,-9.115021660456256,33.04256124854832,,0,2025-08-12,29.491011980977213,74,15.030490399813324,1,2.7386618980133703,1,10526921298.168945,10.022301376055738,OTHER,,,1.2587139288289273,0,1
CACI,2025-08-15,CACI INC - FEDERAL,1,-6366154.35,6366154.35,54118664.04,25287979.68,20351984.5,26,3,2.2723466678488737,-6.461541359531209,40.99035578545702,,0,2025-08-15,26.449219682042944,71,11.42599850918402,1,1.5133567465483824,0,10791721350.915527,10.033090723049865,OTHER,,6.098146034170548,14.43869986043868,1,0
CACI,2025-08-28,"CACI, INC. - FEDERAL",1,-2500000.0,2500000.0,75574748.46,27951612.53615385,20351984.5,100,13,2.1037188729441785,3.09131418320332,10.553215869343058,,0,2025-08-28,28.821575891857165,62,17.318794282408767,1,0.6900494455011105,0,10712325499.084473,10.029883760447992,OTHER,,6.098146034170548,14.258552392654414,1,0
CACI,2025-09-02,"CACI, INC. - FEDERAL",1,15000.0,15000.0,75574748.46,24032934.72625,19268849.025,114,16,2.093182124438509,3.4404410579313307,15.751782190637662,,0,2025-09-02,27.959988317203344,60,24.01954682022307,1,0.96467565508964,0,10550673874.847412,10.023280199044269,OTHER,,6.074395044928669,14.26861513254416,1,0
CACI,2025-09-04,"CACI TECHNOLOGIES, LLC",1,13995.86,13995.86,75574748.46,22263744.301666666,19268849.025,135,18,2.2201051942537533,-4.245135003309496,6.7455693219533615,,0,2025-09-04,34.31209791466314,58,31.399695567097982,1,0.9701106722603792,0,10621494306.188965,10.026185620632386,OTHER,,6.074395044928669,14.212112762770372,1,0
CACI,2025-09-18,"CACI, INC. - FEDERAL",1,1895102.0,1895102.0,92808563.38,26900018.80666667,19268849.025,214,25,1.3216736553580033,0.6604834143985485,14.921917719336712,0.2749061648604297,0,2025-09-18,33.37160170018252,87,28.547832877014105,1,0.9172451904628954,0,10900785218.871582,10.037457782705804,OTHER,,6.074395044928669,14.263995111888443,1,0
CACI,2025-09-27,"CACI, INC. - FEDERAL",1,230519623.02,230519623.02,157788888.38000005,34213765.87526316,21928911.255,284,25,1.7002367484286849,-7.418567212923421,-5.967586265875127,1.5552577922690545,0,2025-09-29,35.67799158993918,80,26.72622281971517,1,1.0543778402981276,0,10679967319.096313,10.028569923745174,OTHER,,6.13055634095491,14.225127993078367,1,0
CACI,2025-09-28,"CACI ENTERPRISE SOLUTIONS, LLC",2,-869199.1799999999,2419245.18,231289594.02,39266992.23794872,22179357.06,276,25,1.7002367484286849,-7.418567212923421,-5.967586265875127,1.5552577922690545,0,2025-09-29,35.67799158993918,80,26.72622281971517,1,0.7987631166271034,0,10679967319.096313,10.028569923745174,OTHER,,6.135488223532485,14.249417759638645,1,0
CACI,2025-10-15,"CACI, INC. - FEDERAL",1,1514149.0,1514149.0,231289594.02,37612231.14431817,21928911.255,228,17,1.7343737776759676,2.2350802784853343,-9.137521591551168,4.288825998107895,0,2025-10-15,28.05840914826268,68,14.103666051869146,1,0.8810394579390403,0,11311629167.064209,10.053525159064424,OTHER,,6.13055634095491,14.2276630362583,1,0
CACI,2025-10-28,"CACI, INC. - FEDERAL",1,-2046617.68,2046617.68,231289594.02,33241469.1414,18052336.89,55,11,3.120349189395267,13.516140190624103,-2.4025353726529346,4.280464047290443,0,2025-10-28,15.668398354058288,59,3.357269483508807,0,1.142099177819655,0,12778190137.055664,10.10646934606406,OTHER,,6.046072700621391,14.17955684237259,1,0
CACI,2025-11-24,"CACI NSS, LLC",1,382483.0,382483.0,231289594.02,28103194.908125,12593825.135,33,15,1.2437549041177418,23.2469902853528,30.65262945941401,6.865592987384682,4,2025-11-24,8.514826153369759,40,-6.738442297705705,0,0.9964183916404514,0,13246501271.305542,10.122101185501963,OTHER,0.02026545961882964,5.889696929797318,14.28889106037986,1,0
CACI,2025-12-10,"CACI, INC. - FEDERAL",2,4536602.68,4536602.68,231289594.02,25313943.9968,11137239.920000002,58,19,1.2223635005574305,16.918996954178112,15.482447799985287,7.052137604839246,17,2025-12-10,11.02187759056601,29,-14.116859834651985,0,0.8933189164505552,0,13009144388.805542,10.114248733960526,OTHER,0.6486543896691411,5.836316846354116,14.072962030564728,1,0
CACI,2025-12-22,"CACI, INC. - FEDERAL",2,3244464.69,3244464.69,231289594.02,25193185.94035714,11011681.695,75,20,1.373749348197442,9.48173245968993,1.7394036800427273,6.208032327732364,27,2025-12-22,20.39818226207386,21,-6.621815074573867,1,0.8249752873372528,0,12289787059.666748,10.08954435810103,OTHER,0.8495692324498546,5.83139292009328,13.986231015590707,1,0
CACI,2026-01-05,"CACI TECHNOLOGIES, LLC",1,420000.0,420000.0,231289594.02,24502455.90844445,10503989.065,71,17,1.76191439230599,5.488465424112587,8.549134539423097,4.109028140877006,40,2026-01-05,16.45358084434452,13,-11.334261585495051,0,0.5461402352037078,0,11865856358.139038,10.074299086691038,OTHER,1.0202654596188299,5.810893531925996,14.002879956040752,1,0
CACI,2026-01-07,"CACI, INC. - FEDERAL",1,2757636.0,2757636.0,231289594.02,24031212.01706522,9597832.795,80,19,1.7720627836764626,4.364654519725875,6.919646140771475,3.6906641610832094,42,2026-01-07,17.66201039373041,11,-12.059554585087485,0,0.5334032197999621,0,12352273016.305542,10.091746882098253,OTHER,1.0414547586887677,5.7717124507251345,13.951326888652495,1,0
CACI,2026-01-12,"CACI TECHNOLOGIES, LLC",1,514077.39,514077.39,231289594.02,24099484.535520837,10503989.065,80,18,2.0165544795078945,12.14640996868015,15.497590657521522,3.3066241549128903,43,2026-01-12,9.485465828254892,8,-18.97258665560104,0,0.5451239672697804,0,13224421561.305542,10.12137668500007,OTHER,1.051673923870454,5.810893531925996,14.028102699222027,1,0
CACI,2026-01-21,"CACI TECHNOLOGIES, LLC",1,0.1,0.1,231289594.02,23630631.230784312,11351167.12,91,18,1.860947790478245,5.877475889119933,26.29189574848756,3.531375670243781,44,2026-01-21,4.684141424872168,2,-17.016569979745967,0,1.9352006329056688,0,13891229072.833252,10.142740673090724,OTHER,1.0616581447770548,5.844579788674882,14.11101809348333,1,0
CACI,2026-01-22,"CACI, INC. - FEDERAL",1,60529.52,60529.52,231289594.02,23472667.868349515,11137239.920000002,91,18,1.9196369951725745,9.906593953077802,32.6877486025243,3.6664296027954646,45,2026-01-22,1.0267568185921672,1,-19.93409663436929,0,0.8641098814518922,0,13966741303.694458,10.145095089084059,OTHER,1.0714179820662109,5.836316846354116,14.143642610200144,1,0
CACI,2026-01-26,"CACI, INC. - FEDERAL",1,7000000.0,7000000.0,231289594.02,23260113.84752381,11137239.920000002,94,19,2.054953539228148,11.154772004564272,27.351835528432694,4.14872271150293,45,2026-01-26,0.0668957740102227,1,-17.21429095037388,0,0.7326588494490603,0,14624978738.980347,10.165095243400357,OTHER,1.0714179820662109,5.836316846354116,14.102531867381838,1,0
CACI,2026-02-03,"CACI, LLC - COMMERCIAL",1,1340000.0,1340000.0,231289594.02,24326858.222432435,11565094.32,162,21,1.83452448713036,3.078646313073663,21.76986597544537,4.638153413484176,50,2026-02-03,2.978151359961334,4,-16.068773532102288,0,0.7361762173080861,0,13524665316.539307,10.131126526793128,OTHER,1.117175472626886,5.852688450001779,14.095392005025383,1,0
CACI,2026-02-20,"CACI, INC. - FEDERAL",1,267905.24,267905.24,231289594.02,22910306.00926829,11565094.32,162,21,2.7637807105080694,-7.2405288077512,15.311347229109208,4.434639527197573,58,2026-02-20,8.05078073087624,11,-20.331726781479087,0,0.8523262279548867,0,13057109858.401733,10.115847058144903,OTHER,1.1816334618538047,5.852688450001779,14.066289857670846,1,0
CACI,2026-02-25,"CACI, INC. - FEDERAL",3,119954.50999999997,1078872.91,231289594.02,22660526.28269841,11719763.71,161,21,2.8268182978333303,-6.397884924875041,17.392344939933224,4.189140935112443,61,2026-02-25,7.318270347568223,8,-15.705987719937786,0,0.8477552694967919,0,12942705710.842773,10.112025076367736,OTHER,1.2035353033016345,5.85845812662788,14.086341626899001,1,0
CACI,2026-02-26,"CACI TECHNOLOGIES, LLC",1,3934000.0,3934000.0,231289594.02,22610349.553228345,11859241.03,163,21,2.847406054603536,-4.394088477025315,22.990185075422296,4.0470092003800495,62,2026-02-26,6.03691647956448,7,-17.311939683575073,0,0.9124076386656756,0,13031269880.26416,10.114986739205982,OTHER,1.2105971577891212,5.863596166814639,14.124953677194242,1,0
CACI,2026-03-04,"CACI TECHNOLOGIES, LLC",1,1238209.72,1238209.72,231289594.02,22478360.93076336,12569329.43,128,21,2.8915855300387365,2.7251975075351043,22.79484618056615,3.551682600516435,66,2026-03-04,1.3866038506045395,3,-24.977984636789756,0,0.8286690438981507,0,13908516176.5,10.14328079996102,OTHER,1.2377494038327361,5.888851379781334,14.132972541959306,1,0
CACI,2026-03-10,"CACI, INC. - FEDERAL",1,2665081.74,2665081.74,231289594.02,22570799.38340741,12219600.0,134,20,3.1199292459720915,0.4254023753596958,17.228942958059434,3.446147576645973,69,2026-03-10,3.586211136390993,5,-23.724464718780403,0,0.7773343172848253,0,13984933439.82312,10.145660403722468,OTHER,1.2570545590281226,5.876596260774466,14.087172860835105,1,0
CACI,2026-03-11,"CACI TECHNOLOGIES, LLC",1,-2097744.75,2097744.75,231289594.02,22545285.228235293,12394464.715,149,21,3.1460741101441063,4.619954298760598,18.751580209002476,3.4265320214944883,70,2026-03-11,1.414670856728062,4,-27.07237066006394,0,0.7720048018941683,0,13068373818.82312,10.116221548907939,OTHER,1.2633035083051243,5.882767046408269,14.114040291267603,1,0
CACI,2026-03-13,"CACI, INC. - FEDERAL",1,185000.0,185000.0,231289594.02,22824076.27108696,12746803.114999998,163,21,2.4284414350314583,9.349346808291124,21.55106945864829,3.413316486103408,72,2026-03-13,1.023540063377104,2,-20.78553392686484,0,0.7262698251904538,0,13530407833.460693,10.131310887296227,OTHER,1.2755379647221359,5.894940548779932,14.13800273543841,1,0
CACI,2026-03-16,"CACI, INC. - FEDERAL",1,-309164.44,309164.44,231289594.02,22677909.06611511,12569329.43,143,19,2.3982833341957246,9.217873588391578,20.01804491288155,3.322259918117489,73,2026-03-16,1.2521710408110345,1,-19.5886662847369,0,0.6612655197710187,0,13399880154.23584,10.127100914141911,OTHER,1.2815283284113232,5.888851379781334,14.125114334473452,1,0
CACI,2026-03-17,"CACI, INC. - FEDERAL",1,10000000.0,10000000.0,231289594.02,22535295.692357145,12394464.715,147,20,2.367043382228501,9.101036285293151,22.89740742992248,3.264609695502526,74,2026-03-17,0.0,0,-19.09516248607757,0,0.7419678339053206,0,13369622751.696533,10.126119153023543,OTHER,1.2874371880218436,5.882767046408269,14.137684830331155,1,0
CACI,2026-03-18,"CACI, INC. - FEDERAL",3,2168538.6300000004,2257319.65,231289594.02,22477468.853049647,12569329.43,153,21,2.3803623681273987,12.82223988615505,22.078669668982958,3.295824509858408,75,2026-03-18,0.6899630939479984,1,-16.209154481626786,0,0.6928193687931988,0,13537033296.05896,10.131523497117021,OTHER,1.2932667316825674,5.888851379781334,14.138393583772475,1,0
CACI,2026-03-19,"CACI NSS, LLC",1,929525.0,929525.0,231289594.02,22533574.691197183,12746803.114999998,165,22,2.2005060248209816,13.17310139758725,28.13970202768845,3.3359822241153694,76,2026-03-19,0.0,0,-20.41668471541971,0,0.7834795872267464,0,13444272775.657227,10.128537315442854,OTHER,1.2990190605716587,5.894940548779932,14.182441352790407,1,0
CAT,2025-09-08,CATERPILLAR INC,1,-68043.88,68043.88,4616269.0,2134058.5,1383679.5,4,4,1.6149375598598033,8.637175441896906,9.352077598103438,,0,2025-09-08,53.517037758675976,90,53.517037758675976,1,1.842685150110351,0,196435844361.40234,11.293220737972284,INDUSTRIAL,,4.974052597611722,12.778216728262956,1,0
CAT,2025-09-30,CATERPILLAR INC,1,2909775.0,2909775.0,4616269.0,1498409.2375,1184950.5,5,4,1.165201531781952,14.692504114434456,40.70990056549957,6.62672671505552,0,2025-09-30,56.34359452405222,90,56.34359452405222,1,1.915224691315676,0,218968289576.0971,11.34038122598505,INDUSTRIAL,,4.906717299497295,12.882943066107755,1,0
CAT,2026-01-15,CATERPILLAR INC,1,112415.63,112415.63,23126792.92,3164733.139545455,1184950.5,7,4,2.0990011452513047,18.414140215805897,40.35639287230832,10.6798005255215,11,2026-01-15,43.83442516756582,76,41.19648812747101,1,1.577251295258163,0,297423354525.9366,11.473375067560221,INDUSTRIAL,0.5103857215784464,4.906717299497295,12.88765997489689,1,0
CAT,2026-02-12,CATERPILLAR INC,1,955620.48,955620.48,23126792.92,2901831.0916000004,1152606.0,4,3,2.7137343022849083,35.4986258315338,74.59535605509895,10.770093923381324,16,2026-02-12,35.070525336233715,88,31.39343347078438,1,1.8750922888789063,0,361710248922.4008,11.55836081450501,INDUSTRIAL,0.6731130190761463,4.894697966957546,13.080527425344169,1,0
ETN,2025-09-26,EATON CORPORATION,2,8009075.0,8009075.0,4303386.0,2538161.5,3507829.0,9,6,1.74357188916803,-4.603095773576116,17.51375930604886,,0,2025-09-26,6.064350700505106,23,-2.716422402961971,0,1.6744487580486485,0,143303612781.82846,11.15625713939549,INDUSTRIAL,,5.378055505124189,13.20864539098203,1,0
ETN,2025-09-30,"EATON AEROSPACE, LLC",1,4500600.0,4500600.0,9299303.0,3383304.1875,3547177.5,9,6,1.668450538541347,-2.9279829245633997,14.809785161758256,5.73546946204011,0,2025-09-30,3.607219997288969,21,1.02900643821624,0,1.3655295146427842,0,144250494444.9967,11.15911731045422,INDUSTRIAL,,5.382900011963413,13.205296314490912,1,0
GD,2025-08-12,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,114330.0,114330.0,,,,0,0,1.5434944668505963,4.157308052776234,24.49293882514607,,0,2025-08-12,13.157202168191183,53,7.901889220570535,0,2.7049438205889813,1,83245351861.76172,10.920359993323768,AERO_DEFENSE,,,0.7714600301638678,0,1
GD,2025-08-13,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,3290309.86,3290309.86,18526345.33,18523083.99,18526345.33,8,1,1.550728035913614,4.83099630907704,24.05190401002373,,0,2025-08-13,11.916886339513333,52,7.358206471836448,0,1.778294215131862,0,83002176220.83105,10.91908947922316,AERO_DEFENSE,,6.043630133566232,13.891345579212585,1,0
GD,2025-08-24,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,200000.0,200000.0,54930473.99,17602288.815,29108616.455,130,10,0.5808678515359792,7.276949828836244,15.955838325269166,,0,2025-08-25,11.077208561422337,44,7.821230514663546,0,0.9052698834768304,0,84482417533.22266,10.926766333058062,AERO_DEFENSE,,6.239861942278266,14.049103086252547,1,0
GD,2025-09-16,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,200000.0,200000.0,233422890.47,40363645.64576923,41292882.755,349,22,0.6813532844099789,6.623398062456088,8.276801866127403,2.8788852964677147,0,2025-09-16,13.51168566339025,85,12.32521266771316,0,0.8266210133678007,0,86430539844.5166,10.936667225608689,AERO_DEFENSE,,6.391715581622085,14.192953882576074,1,0
GD,2025-09-29,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,988128.0,988128.0,498096728.9800001,66128590.206842095,44097019.845,410,22,0.7225044552893108,6.2663911280046,3.210312591980653,2.7354821463134447,0,2025-09-29,11.53990242760441,76,9.320518896435836,0,0.8094139584997895,0,87318794962.97278,10.941107733627316,AERO_DEFENSE,,6.420249618617891,14.226713151788239,1,0
GD,2025-10-13,GENERAL DYNAMICS LAND SYSTEMS INC.,1,387044.0,387044.0,498096728.9800001,68888408.18521738,41292882.755,334,21,1.0495429313823332,6.3920031455402695,-3.629163975964559,3.2008173746198647,0,2025-10-13,10.314534101944185,66,4.7894978132464905,0,0.8259341453228929,0,88392872046.12164,10.946417245150537,AERO_DEFENSE,,6.391715581622085,14.165623235546931,1,0
GD,2025-10-16,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",1,10153826.0,10153826.0,498096728.9800001,66073368.28458333,39413797.54000001,319,22,1.0809268169308437,0.3091059060679413,2.0493649565297005,3.555194014547915,0,2025-10-16,11.582549747399051,63,6.522487166524882,0,0.849393784367273,0,88153931945.85327,10.945241687983088,AERO_DEFENSE,,6.371488659933528,14.170132271619964,1,0
GD,2025-10-22,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,4823407.92,4823407.92,498096728.9800001,61979017.47673077,33311057.415,257,21,1.168196837213098,2.5387921441461403,5.50405742876945,3.4406268824041275,0,2025-10-22,9.058880754923337,59,8.684839819302681,0,0.760931128979329,0,90450431408.88202,10.95641064259495,AERO_DEFENSE,,6.298428797559447,14.118065438944097,1,0
GD,2025-11-03,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",3,2349203.87,2349203.87,498096728.9800001,54331349.089,25684510.585,66,18,1.2544825185516522,1.7673388006503643,9.301456551333452,3.98295908963295,0,2025-11-03,7.900890836367425,51,4.076867920050464,0,0.9825447425307828,0,91951824301.75598,10.963560349956115,AERO_DEFENSE,,6.185511673266006,14.032376045304384,1,0
GD,2025-11-10,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",1,-157636.05,157636.05,498096728.9800001,50602641.28415385,19993623.86,74,20,1.1442273684171895,5.702857486374223,9.704464370439236,3.8141637999745774,0,2025-11-10,5.548305771078121,46,-0.2005747491510723,0,0.9499950763872954,0,92335736936.7909,10.965369819667512,AERO_DEFENSE,,6.076731896019536,13.938209463171056,1,0
GD,2025-11-25,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,1466621.73,1466621.73,498096728.9800001,44154051.32671052,16132814.259999998,87,21,0.8394181433267383,-0.1156143928995545,10.999436975170296,3.6101798903469455,6,2025-11-25,8.153977130922652,35,3.0433146464010408,0,0.7120086971079407,0,90146918878.89398,10.954950887611258,AERO_DEFENSE,0.1835570007415459,5.983550512275187,13.90910728413236,1,0
GD,2025-11-26,GENERAL DYNAMICS LAND SYSTEMS INC.,1,3628964.26,3628964.26,498096728.9800001,44320501.657142855,18526345.33,100,22,0.8177267304364135,-0.0752271190585629,10.069820441847966,3.5689503790979438,7,2025-11-26,8.481584404882936,34,1.548294500031866,0,0.7367366443649156,0,90930736387.04608,10.95871070816125,AERO_DEFENSE,0.2505037903721591,6.043630133566232,13.947136159748846,1,0
GD,2025-12-01,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,412934.97,412934.97,498096728.9800001,43569868.63481012,18526345.33,84,19,1.0138418431303668,-1.9934522317885728,7.530403988011859,3.2349416603780594,11,2025-12-01,10.981635133254496,32,3.41815589261647,0,0.6760230719767937,0,91080041240.72968,10.9594232185902,AERO_DEFENSE,0.4467984355161272,6.043630133566232,13.908557319681908,1,0
GD,2025-12-03,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",4,3613480.93,3807204.73,498096728.9800001,42636166.69925925,16417330.76,99,21,1.0411516578950806,0.2231621191330912,8.002580882779409,3.078224230670035,13,2025-12-03,9.110497693342287,30,1.1135904310242584,0,0.6186965814313605,0,89525727593.87958,10.95194785929827,AERO_DEFENSE,0.519349102664739,5.991142926558094,13.859416178785343,1,0
GD,2025-12-15,GENERAL DYNAMICS LAND SYSTEMS INC.,1,186604.32,186604.32,498096728.9800001,44114965.00393259,18917272.6,147,20,1.1116790842168407,3.0214334384628394,7.862216539347621,2.4562730461853963,20,2025-12-15,8.274612686963167,22,-7.462998528009434,0,0.5064689810830011,0,89976288293.29346,10.95412807365963,AERO_DEFENSE,0.7064357460218835,6.052698900672631,13.899907240596178,1,0
GD,2025-12-17,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",1,860632.37,860632.37,498096728.9800001,43576325.86285715,18917272.6,166,22,1.121216746510232,3.309850067742381,7.323519895299203,2.3855714860743285,22,2025-12-17,9.652139450102526,20,1.5705618165895665,0,0.4656179129349764,0,89976288293.29346,10.95412807365963,AERO_DEFENSE,0.7478284311801084,6.052698900672631,13.894726801789595,1,0
GD,2025-12-30,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,266008.62,266008.62,498096728.9800001,45890297.95050505,18629216.98,202,20,0.983939996498386,-3.736682955663417,1.980589446060387,2.0595156337587346,32,2025-12-30,8.663728257611346,12,2.229911274814178,0,0.6527189705036018,0,90773443657.74304,10.95795881151885,AERO_DEFENSE,0.9105557286778083,6.046034979641447,13.850789296263548,1,0
GD,2026-01-16,GENERAL DYNAMICS LAND SYSTEMS INC.,3,36752670.1,36752670.1,498096728.9800001,43022211.8918018,18526345.33,159,20,1.5565310627261786,4.935700289936506,9.119581603826154,2.2313879065326345,44,2026-01-16,0.0,0,-4.572685794907416,0,0.5942637256488246,0,98294345925.1864,10.99252853711887,AERO_DEFENSE,1.0488584268440897,6.043630133566232,13.87519306728391,1,0
GD,2026-01-20,GENERAL DYNAMICS LAND SYSTEMS INC.,1,2054258.11,2054258.11,498096728.9800001,42624880.59707964,18526345.33,118,19,1.6703714037415949,4.857368562312847,7.827237802992393,2.3655745350914605,47,2026-01-20,2.0742166012091,5,-2.989968050855252,0,0.4594057745879586,0,98345207837.02539,10.992753202479635,AERO_DEFENSE,1.0775036082936198,6.043630133566232,13.86796239471808,1,0
GD,2026-01-23,"GENERAL DYNAMICS GLOBAL FORCE, LLC",1,3915164.06,3915164.06,498096728.9800001,41876487.33043103,18577781.155,118,20,1.6712969062091787,2.225362669452613,6.403889288742626,2.55058791837598,49,2026-01-23,0.9221749480807118,2,-6.7895730297608425,0,0.5311634183553803,0,97930283449.58557,10.99091701153062,AERO_DEFENSE,1.095601830386416,6.04483422116484,13.861180114740717,1,0
GD,2026-01-27,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",1,-17948.62,17948.62,498096728.9800001,41446001.86516947,18577781.155,133,21,1.6508299200880945,5.695611912237708,6.452946396202975,2.6276039448914,51,2026-01-27,0.0,0,-5.065405688128211,0,0.7377609851970781,0,97317269638.88953,10.988189915739689,AERO_DEFENSE,1.1129759264558385,6.04483422116484,13.863793684610744,1,0
GD,2026-02-05,GENERAL DYNAMICS LAND SYSTEMS INC.,1,8377257.0,8377257.0,498096728.9800001,44134197.70984001,18917272.6,222,22,1.3983218613353987,0.7743795829621147,6.7438097357248585,2.7378935677073595,58,2026-02-05,3.99659806672712,18,3.906056538115665,0,0.623200676107194,0,94689127130.11755,10.976300113126925,AERO_DEFENSE,1.1688337439208396,6.052698900672631,13.876561393427995,1,0
GD,2026-02-17,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",2,-443920.03,613920.03,498096728.9800001,42334581.93030303,18773244.79,216,20,1.6651404225267876,-2.9848905893686606,1.0895276556668776,2.5629836790156952,66,2026-02-17,6.890103985030449,11,1.69345071690703,0,0.5798389230878577,0,93153727861.42102,10.969200239342292,AERO_DEFENSE,1.224949685899771,6.04937972163646,13.845763336020427,1,0
GD,2026-02-18,GENERAL DYNAMICS LAND SYSTEMS INC.,1,-22.0,22.0,498096728.9800001,42337890.84947368,18917272.6,233,21,1.6825735404747597,-1.5861855610693087,2.413227380985373,2.48042399001704,66,2026-02-18,4.758365596279068,10,0.0563035726511174,0,1.5280356533095854,0,91781760586.3388,10.962756384210659,AERO_DEFENSE,1.224949685899771,6.052698900672631,13.858472149288648,1,0
GD,2026-02-25,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1,-619212.15,619212.15,498096728.9800001,42060843.9473913,18773244.79,246,21,1.7333388973673007,-0.9592662142971164,-1.091853061588055,2.195681516387932,71,2026-02-25,10.828507801096388,89,10.16979741065791,0,0.5533237909202848,0,94102295205.95975,10.97360021623413,AERO_DEFENSE,1.2566640990769775,6.04937972163646,13.83314734345604,1,0
GD,2026-03-03,GENERAL DYNAMICS ONE SOURCE LLC,3,1098453.41,1104675.29,498096728.9800001,44524232.11584508,19388599.54,197,20,1.7411001322263018,8.541144264247656,9.248524574952333,1.973330551341472,76,2026-03-03,4.27665356622815,85,3.1422476265746013,0,0.4738000723904652,0,97746566261.38815,10.990101510007298,AERO_DEFENSE,1.2862193426386936,6.063386819192095,13.901341959406068,1,0
GD,2026-03-12,GENERAL DYNAMICS ONE SOURCE LLC,2,1753732.98,1753732.98,498096728.9800001,43903289.4757047,19620745.96,214,21,1.4653988941516916,7.700622096919984,9.225819609931564,2.005887424975528,82,2026-03-12,7.05654413861796,78,5.999840493637509,0,0.5517190632451461,0,94817761955.34494,10.976889700171771,AERO_DEFENSE,1.319219602741619,6.068555893325999,13.911729038544255,1,0
GD,2026-03-19,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",3,7335928.32,7335962.32,498096728.9800001,43512358.94214286,20594263.555,253,22,1.25670147304422,6.501868814756873,8.121097521504584,1.956942838865957,87,2026-03-19,13.478486116202436,89,9.948785148996752,0,0.6713431695681152,0,94686453598.56494,10.976287850722278,AERO_DEFENSE,1.3449250029765207,6.08958664487464,13.925429279672075,1,0
GD,2026-03-30,GENERAL DYNAMICS LAND SYSTEMS INC.,1,1727940.0,1727940.0,498096728.9800001,45332525.64931677,21079649.68,230,20,1.0850819985389786,8.712092205189048,4.554372418039143,1.8979896997783172,94,2026-03-30,16.42208244718919,82,16.084528392998365,0,0.6920699394578032,0,93074657960.19342,10.968831448905755,AERO_DEFENSE,1.3785336039576008,6.099703767667601,13.920715379143319,1,0
GE,2025-08-26,GENERAL ELECTRIC COMPANY,1,179508.37,179508.37,114425061.12,11347498.365000002,517382.7849999999,19,10,1.4570775655354025,1.7752561733880723,24.4169542282443,,0,2025-08-26,18.67111493743612,90,18.67111493743612,0,2.0321298083238792,0,281295366789.5508,11.449162578968249,INDUSTRIAL,,4.546829065182873,12.571793439324416,1,0
GE,2025-08-27,GENERAL ELECTRIC COMPANY,1,1200000.0,1200000.0,114425061.12,10332226.547272729,369818.68,20,11,1.4339037606905998,1.1949394625267118,26.31063094712649,,0,2025-08-27,20.10801318465532,90,20.10801318465532,1,2.2288417101807148,1,289029122570.8008,11.460941604467903,INDUSTRIAL,,4.4010059350750375,12.469718832124663,1,1
