ticker,award_date,company,transaction_amount_abs_sum,peak_pct,prior_response_count_60d,pre_volatility_market_20d,relative_strength_spy_120d,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_response_mean_20d,transaction_amount_abs_sum,prior_transactions_30d,relative_strength_spy_60d,prior_award_days_30d,award_to_market_cap,log10_award_to_market_cap,log10_market_cap_before,award_to_ltm_revenue,market_cap_before,ltm_revenue_before
GD,2026-03-09,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",627204.9299999999,5.060210789017283,79,1.6202305351095876,8.429502679458302,498096728.9800001,43968324.01041096,19128461.795,1.9867929071168409,627204.9299999999,197,9.137009706923047,19,6.439416378094534e-06,-5.191153492152419,10.98856295551404,1.1935393529971454e-05,97400896785.24469,52550000000.0
GD,2026-03-10,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",15617784.31,6.948164416208846,80,1.6697762234764446,6.677341191191343,498096728.9800001,43998175.62748299,19156453.12,1.995306021220394,15617784.31,208,5.548351195764645,20,0.00016101427835053686,-3.7931356100930222,10.986755030786975,0.0002971985596574691,96996269337.05365,52550000000.0
GD,2026-03-11,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",192761.1,8.874230176079468,81,1.6713597849947075,6.517490944364047,498096728.9800001,43970017.08560811,19388599.54,1.995938053542412,192761.1,214,5.618894770162852,21,2.023016362568e-06,-5.694000604552846,10.979020000510337,3.6681465271170316e-06,95284004403.85498,52550000000.0
GD,2026-03-13,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2019903.11,11.705780898163765,83,1.4347923489108527,9.306420419075744,498096728.9800001,43736824.54073334,19807184.91,1.9942697169126569,2019903.11,216,6.021703878729145,21,2.1220246391159456e-05,-4.67324957775326,10.97858011561496,3.843773758325405e-05,95187542725.30548,52550000000.0
GD,2026-03-16,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",11409455.23,11.963784496795382,84,1.3766147909005484,10.133031622107236,498096728.9800001,43764630.0307947,19993623.86,1.9689048658729824,11409455.23,211,6.585856924135857,19,0.00012112796692610892,-3.916755572138441,10.974020480688724,0.00021711617944814463,94193401569.76343,52550000000.0
GD,2026-03-17,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",2785198.17,10.21025734459049,85,1.3279908443217074,9.733303002439886,498096728.9800001,43607798.28638158,20147903.77,1.942883652554768,2785198.17,221,6.137743282128372,20,2.933194944468742e-05,-4.5326590722074585,10.97751517336016,5.300091665080875e-05,94954417375.23016,52550000000.0
GD,2026-03-18,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",235445.0,12.280633565678857,86,1.273412044107949,9.772162580849296,498096728.9800001,43468998.00398693,20302183.68,1.947683391843564,235445.0,235,7.11120163367156,21,2.4661265507391484e-06,-5.607984641090852,10.979874113123929,4.480399619410086e-06,95471580697.84875,52550000000.0
GD,2026-03-23,"GENERAL DYNAMICS GLOBAL FORCE, LLC",1451204.83,14.216787834629564,89,1.2635625541678912,6.15300717155236,498096728.9800001,44821508.35083333,20594263.555,1.956761678940264,1451204.83,220,5.914904836735812,20,1.566240148853681e-05,-4.805141647561682,10.966870362728955,2.761569609895338e-05,92655320517.87369,52550000000.0
GD,2026-03-24,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",2854453.67,14.59285008851472,90,1.2559285212336446,3.789726701758289,498096728.9800001,44564117.50764331,20302183.68,1.9722762625235188,2854453.67,226,5.782648556880387,21,3.066621917753088e-05,-4.5133397646615085,10.968862763124674,5.431881389153187e-05,93081369225.048,52550000000.0
GD,2026-03-25,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1071000.0,12.554563723029144,91,1.2071648426793853,5.507766055332719,498096728.9800001,44919831.76797468,20594263.555,1.9658214398858385,1071000.0,244,8.022330061765825,22,1.1543946002052488e-05,-4.937645713365141,10.967435184196997,2.0380589914367268e-05,92775901741.88086,52550000000.0
GD,2026-03-26,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2079470.22,11.673850521785468,92,1.1175910629342245,8.114512090216708,498096728.9800001,44880237.94742138,20886343.43,1.9414136739027616,2079470.22,261,10.73340968035782,22,2.2015224010653165e-05,-4.657276891122212,10.97522959635585,3.9571269647954326e-05,94456010031.68283,52550000000.0
GD,2026-03-27,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",6400664.36,15.226677870393246,93,1.168314491449412,6.479889292419527,498096728.9800001,45088654.151375,20982996.555,1.9153377116123689,6400664.36,264,10.015617858350334,22,6.723320890411914e-05,-4.172416160259566,10.978641214385256,0.00012180141503330163,95200935137.99033,52550000000.0
GD,2026-03-31,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC.,3836551.33,16.415140994880307,95,1.1084003472124415,3.0414369078371584,498096728.9800001,45363002.83179013,21117753.700000003,1.8740221492212892,3836551.33,240,4.901423785932924,21,4.194224810773348e-05,-4.377348295029069,10.961289308118833,7.300763710751665e-05,91472238687.47754,52550000000.0
GD,2026-04-01,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",12285572.93,13.987402578098296,96,1.227108868006288,4.140996829221844,498096728.9800001,45871986.59484663,21155857.720000003,1.8801640262763253,12285572.93,259,3.450706973396989,22,0.0001333584051615192,-3.874979606894008,10.964375021233563,0.00023378825746907706,92124474007.61975,52550000000.0
GD,2026-04-02,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",4140989.48,14.457602290432025,97,1.1916316543950574,4.437019670012887,498096728.9800001,46190513.00463415,21617512.125,1.8760212680264503,4140989.48,268,2.115873601936658,22,4.4012546307500436e-05,-4.356423504981541,10.973527632179463,7.880094157944815e-05,94086569113.00562,52550000000.0
GE,2025-08-19,GENERAL ELECTRIC COMPANY,31134.52,19.255833212706165,0,1.4322005439071472,24.08447523252044,114425061.12,26298903.192,888063.95,,31134.52,8,5.602955575901602,5,1.0992401837138367e-07,-6.958907403968841,11.452149578572326,2.7420906616876424e-07,283236734439.69727,113543000000.0
GE,2025-08-22,GENERAL ELECTRIC COMPANY,595410.0,18.9873878045822,0,1.3157428275292518,21.20817747385016,114425061.12,16544601.816250002,517382.7849999999,,595410.0,15,-0.5803269649252254,8,2.10012965272822e-06,-5.677753893015458,11.452570017428194,5.243916401715649e-06,283511067626.9531,113543000000.0
GE,2025-09-09,GENERAL ELECTRIC COMPANY,36874737.49,18.851453504381908,0,1.3906535555504629,21.16582652424954,114425061.12,7197350.651666667,517382.7849999999,,36874737.49,34,7.239340683758954,18,0.0001266062189745039,-3.8975449609855284,11.464273898255131,0.00032476451643870605,291255341077.88086,113543000000.0
GE,2025-09-17,GENERAL ELECTRIC COMPANY,3433451.61,13.407690537510364,0,1.2685601383143044,23.534315898529368,114425061.12,7277019.262608697,530315.01,3.037711631121476,3433451.61,36,7.158119000863561,19,1.1107634825666417e-05,-4.954378406541958,11.49010933750385,3.0239218710092212e-05,309107353985.5957,113543000000.0
GE,2025-09-23,GENERAL ELECTRIC COMPANY,14767.99,7.422451512311667,0,1.3447201372242812,31.288205360681044,114425061.12,7244741.607037038,530315.01,5.930936128976183,14767.99,33,12.107195782358597,18,4.6498626960283494e-08,-7.332559871032116,11.501881260635791,1.3006517354658587e-07,317600560821.16113,113543000000.0
GE,2025-10-01,GENERAL ELECTRIC COMPANY,58030.35,8.985169740462817,0,1.4873873448701018,38.55658904837915,114425061.12,9889404.055151517,867310.93,8.75618639619284,58030.35,47,13.883755331424275,20,1.8261321406344897e-07,-6.738467799708609,11.502122989652948,5.110869890702201e-07,317777387017.7727,113543000000.0
GE,2025-10-08,GENERAL ELECTRIC COMPANY,29126568.7,9.05503053032808,0,1.293929895975544,37.49175623063187,114425061.12,9194160.313055556,766128.9099999999,8.699606791456384,29126568.7,43,5.962979340648111,19,9.137769428616438e-05,-4.039159804601928,11.50344912951694,0.00025652456514272125,318749219134.2159,113543000000.0
GE,2025-10-27,GENERAL ELECTRIC COMPANY,27675383.24,10.642954767946543,0,1.5811798803012849,27.043208532460877,114425061.12,8489928.503023256,1003452.56,6.871591547720143,27675383.24,18,5.75285044169922,12,8.66761428925044e-05,-4.062100423122553,11.504194066688303,0.00024374363228028148,319296432864.14996,113543000000.0
GE,2025-11-19,GENERAL ELECTRIC COMPANY,536886.84,15.06395267839904,1,1.3928440003933769,9.586253286959431,114425061.12,8166385.089791667,1291826.97,5.571808507753015,536886.84,9,6.9539406623764455,8,1.7169596088471975e-06,-5.765239921415152,11.49512268022021,4.728489118659891e-06,312696255190.579,113543000000.0
GE,2025-11-25,GENERAL ELECTRIC COMPANY,350000.0,17.95780529575046,5,1.3591492153050797,2.3193024174246624,114425061.12,7876798.338400001,1291826.97,5.105684064941417,350000.0,11,0.964838610979557,7,1.126758026414025e-06,-5.9481693395672535,11.492237383917528,3.082532608791383e-06,310625699391.6396,113543000000.0
GE,2025-12-16,GENERAL ELECTRIC COMPANY,1418122.6,15.868980563980427,18,1.8570746347884757,8.077750750144853,208399999.92,10149959.615737705,1622560.01,4.402690099601907,1418122.6,25,-2.4435062590152823,14,4.460257081280287e-06,-5.350640108605404,11.502353886844455,1.248974045075434e-05,317946381600.2591,113543000000.0
GE,2025-12-18,GENERAL ELECTRIC COMPANY,851606.72,14.732133835954198,20,2.005009957273836,7.734555307652943,208399999.92,10166660.252063492,1622560.01,4.043008528173281,851606.72,30,-1.7392661215692051,16,2.7591311715242012e-06,-5.559227652288126,11.489466732071088,7.500301383616779e-06,308650320357.7504,113543000000.0
GE,2026-01-13,GENERAL ELECTRIC COMPANY,4000000.0,5.656567866863482,35,1.7723420418674862,14.612630416188033,497571308.76,20123451.378,2390319.45,4.501943209173649,4000000.0,43,3.934548548625205,15,1.166741053426318e-05,-4.9330255206013485,11.53508551192931,3.5228944100472945e-05,342835283652.1328,113543000000.0
GE,2026-01-27,GENERAL ELECTRIC COMPANY,19945247.78,16.226854709295147,41,2.5205385107558453,-1.8128503560156373,497571308.76,22113228.88439024,2435595.875,4.643951041838284,19945247.78,32,-6.717831396788587,14,6.42578872127368e-05,-4.192073558070751,11.49191299399454,0.00017566250477792555,310393768689.7147,113543000000.0
GE,2026-02-05,GENERAL ELECTRIC COMPANY,23688.37,14.972869189913071,44,2.443272137756489,8.197336361700458,497571308.76,21525385.07597701,2935659.15,4.201807125184696,23688.37,37,-1.468389649735602,17,7.303022827252891e-08,-7.136497341870603,11.511032519758405,2.0862906564033007e-07,324363904650.5709,113543000000.0
GE,2026-02-06,GENERAL ELECTRIC COMPANY,5326161.5,11.38631737652609,44,2.605375777217385,12.178791919752332,497571308.76,21281047.61340909,2708265.725,4.201807125184696,5326161.5,35,1.3754662819935426,17,1.6525912571697935e-05,-4.781834549154885,11.508248880145425,4.6908761438397786e-05,322291521081.9592,113543000000.0
GE,2026-02-26,GENERAL ELECTRIC COMPANY,3231820.55,11.402526405227851,49,1.7209143213307212,14.236475338266596,497571308.76,20270983.18202021,3066067.0,3.694169398493482,3231820.55,27,13.171138458919952,17,8.959623793904086e-06,-5.047710225567968,11.557157463713704,2.8463406374677434e-05,360709403021.90515,113543000000.0
GE,2026-03-03,GENERAL ELECTRIC COMPANY,388710.0,13.636297866159827,50,1.854752120226353,16.033301421678267,497571308.76,19584594.763235297,3106124.22,4.13612435497282,388710.0,27,16.182845305025474,16,1.0687433767190141e-06,-5.971126563691418,11.56075227717824,3.42346071532371e-06,363707517134.1124,113543000000.0
GE,2026-03-10,GENERAL ELECTRIC COMPANY,109765.16,16.119080819761255,53,1.8261869421547965,8.686706282256672,497571308.76,18723942.08682243,3000000.0,4.5005884819364335,109765.16,33,16.65366080243456,18,3.236445059147833e-07,-6.489931761027157,11.53039627581524,9.667276714548674e-07,339153478566.70105,113543000000.0
GE,2026-03-13,GENERAL ELECTRIC COMPANY,1169046.76,26.51474059585548,56,2.2958266651578003,-0.183055698442236,497571308.76,18335160.93918182,3033033.5,4.483133787388855,1169046.76,37,2.251863900058704,20,3.618122495009745e-06,-5.441516733770778,11.509348616364468,1.0296070739719754e-05,323108673521.25165,113543000000.0
GE,2026-03-18,GENERAL ELECTRIC COMPANY,2211982.62,25.980876949156915,57,2.1137611154939617,0.2577752086603047,497571308.76,18201189.20783784,3066067.0,4.397125460939809,2211982.62,32,1.951965879645212,18,6.950411955701339e-06,-5.1579894537141,11.502771164019569,1.9481453017799426e-05,318252016441.3474,113543000000.0
HII,2025-08-14,HUNTINGTON INGALLS INCORPORATED,11174.0,33.41396916245174,0,2.358223236072833,51.104150374013216,5911543.0,3014403.0,3409242.0,,11174.0,7,8.581778436969191,2,1.0747313805001757e-06,-5.968700070208235,10.01690873723238,9.599656357388316e-07,10397016596.64917,11640000000.0
HII,2025-08-18,HUNTINGTON INGALLS INC,31362.0,34.07213208896989,0,2.351570970235054,45.717080486491945,16320418.0,5592614.21,3409242.0,,31362.0,14,9.82741750307774,4,3.0524693324193462e-06,-5.515348690635482,10.011752441116876,2.6943298969072166e-06,10274304697.155762,11640000000.0
HII,2025-08-20,HUNTINGTON INGALLS INCORPORATED,38790.0,34.32816745076865,0,2.1394152143383987,45.66675821896731,16320418.0,3677368.806666666,1492050.0,,38790.0,20,9.05182127279014,6,3.787529937861955e-06,-5.421643925671986,10.010363705272042,3.3324742268041237e-06,10241503205.621338,11640000000.0
HII,2025-08-22,HUNTINGTON INGALLS INC,223752.0,32.89021918919881,0,2.1458542857877814,46.09425430537855,21416392.0,5455125.88625,1492050.0,,223752.0,29,10.277042806668122,8,2.1759023674985464e-05,-4.662360595282632,10.012127521215081,1.9222680412371133e-05,10283181972.784424,11640000000.0
HII,2025-08-26,HUNTINGTON INGALLS INC,1657500.0,35.01221891889947,0,2.124982398308586,29.90946868276882,21416392.0,4443159.009000001,2569153.5,,1657500.0,36,12.037790991892836,10,0.00015866107639691366,-3.7995296036761226,10.018983140752933,0.00014239690721649484,10446796641.247559,11640000000.0
HII,2025-08-27,HUNTINGTON INGALLS INCORPORATED,19712433.0,34.24536487699106,0,2.13270909018415,29.80440552855601,21416392.0,4747212.462727273,3061148.0,,19712433.0,39,14.633229311462491,11,0.0018798527201146218,-2.7258761748571083,10.020616405086027,0.0016935079896907216,10486158191.583252,11640000000.0
HII,2025-08-28,HUNTINGTON INGALLS INCORPORATED,4976089.0,34.79157809816697,0,1.1952729026434168,27.9698440803267,264032285.0,26316528.67416667,3293042.5,,4976089.0,46,11.569058514454266,12,0.00046655518303927976,-3.3310969815592912,10.027985120899455,0.00042749905498281785,10665595798.516846,11640000000.0
HII,2025-09-03,HUNTINGTON INGALLS INC,1419877.0,48.51902445601824,0,0.7923559358449614,26.14899989673165,264032285.0,22829486.206000004,3547772.0,,1419877.0,53,11.73915944759003,15,0.0001357549615116187,-3.8672442890485677,10.019495013336593,0.00012198256013745705,10459116810.095215,11640000000.0
HII,2025-09-04,HUNTINGTON INGALLS INCORPORATED,326754.0,53.15036626127545,0,0.7354224669635715,21.19223203243741,264032285.0,21666689.8575,4299430.5,,326754.0,66,10.394934926996816,16,3.128515039420983e-05,-4.504661752937748,10.018882665693145,2.807164948453608e-05,10444380029.589844,11640000000.0
HII,2025-09-16,HUNTINGTON INGALLS INC,2812800.0,56.58632783119055,0,0.8921386339407964,18.886897763553613,264032285.0,17056278.977826085,5741363.0,1.9664807237992357,2812800.0,87,5.994383438982819,19,0.0002656724087215711,-3.575653546689382,10.02479240008306,0.00024164948453608248,10587475054.467773,11640000000.0
HII,2025-09-23,HUNTINGTON INGALLS INC,931807.0,55.688815299913294,0,0.831458777993701,19.105320136952944,264032285.0,14307465.759285714,5826453.0,2.8265178190959754,931807.0,95,8.070895692330083,19,8.700953350410467e-05,-4.060433159779178,10.029759128447674,8.005214776632302e-05,10709251762.119171,11640000000.0
HII,2025-09-24,HUNTINGTON INGALLS INCORPORATED,248962.0,55.50240549552852,0,0.8349466715855914,19.13049270279661,264032285.0,13617716.022413792,5911543.0,2.901639357776996,248962.0,101,8.1996846809804,20,2.3260011332422096e-05,-4.633390078016548,10.02952314218168,2.138848797250859e-05,10703434166.129242,11640000000.0
HII,2025-09-26,HUNTINGTON INGALLS INCORPORATED,62372.0,54.79955322233903,0,1.1027821242846487,20.65754978341861,264032285.0,13289317.85451613,6947720.0,2.984389527904898,62372.0,103,5.026919020214815,20,5.795790590947433e-06,-5.2368873145119315,10.031876984730093,5.3584192439862545e-06,10761603446.71875,11640000000.0
HII,2025-10-02,HUNTINGTON INGALLS INCORPORATED,12814.0,52.907207100447984,0,1.296450071106096,13.730074707285825,264032285.0,13339294.958285714,7292442.0,2.487481973785623,12814.0,119,6.402811133671138,21,1.1553276023370487e-06,-5.937294850651835,10.044979570307676,1.1008591065292097e-06,11091226396.80664,11640000000.0
HII,2025-10-08,HUNTINGTON INGALLS INCORPORATED,2085585.0,48.380409399477145,0,1.3249603046927672,7.59615304572749,264032285.0,12076300.577948716,5911543.0,3.031624761260717,2085585.0,116,6.716813379018948,21,0.0001884543005671873,-3.7247939474089238,10.044021842036086,0.00017917396907216496,11066794409.695374,11640000000.0
HII,2025-10-14,HUNTINGTON INGALLS INCORPORATED,1075999.0,54.040041938744544,0,1.437097353675625,11.04431677239048,264032285.0,11541591.842439024,5741363.0,3.4077300503043126,1075999.0,97,10.378590164218116,19,9.637666772827751e-05,-4.016028093725199,10.047839961435974,9.24397766323024e-05,11164517568.024353,11640000000.0
HII,2025-10-16,HUNTINGTON INGALLS INC,389528.0,59.097315638978266,0,1.5682651297098555,5.757349400337851,264032285.0,11105696.593953488,5451305.37,3.587848274607374,389528.0,100,2.5075896435540423,20,3.5249785954105794e-05,-4.452843515813943,10.043382196842892,3.346460481099656e-05,11050506817.464203,11640000000.0
HII,2025-10-22,HUNTINGTON INGALLS INCORPORATED,1668.0,61.17438932034058,0,1.681822743499754,5.800541372974791,264032285.0,10377060.96826087,4299430.5,3.810408764313172,1668.0,87,3.8631662119252175,19,1.4959414817988628e-07,-6.825085394859868,10.047281441161589,1.4329896907216494e-07,11150168775.280151,11640000000.0
HII,2025-11-05,HUNTINGTON INGALLS INCORPORATED,1890162.0,49.0658142072365,0,2.271026550764839,20.484160807578373,264032285.0,9318225.12576923,3293042.5,4.0142185513237365,1890162.0,40,9.275778380565502,15,0.000154291560742858,-3.8116578278126885,10.088156855631961,0.00015780280514276172,12250585779.93219,11978000000.0
HII,2025-11-24,HUNTINGTON INGALLS INC,40000.0,47.50741553257767,4,2.200604199888057,25.690407504317747,264032285.0,10813826.910491802,2717168.0,5.511603984905827,40000.0,33,10.491853968860877,12,3.3764147834431684e-06,-5.471544206864109,10.07360419819207,3.3394556687259975e-06,11846885695.4859,11978000000.0
HII,2025-11-25,HUNTINGTON INGALLS INCORPORATED,18954.0,45.25307578483031,5,2.2084016107015865,26.23220652718608,730377721.0,22419696.17,2889158.0,5.511603984905827,18954.0,38,10.972303091847111,13,1.5770448126919607e-06,-5.802155965752693,10.079856842041485,1.582401068625814e-06,12018681934.374573,11978000000.0
HII,2025-12-01,HUNTINGTON INGALLS INC,1333333.0,48.42584586534011,9,1.614535963892204,25.1654497758816,730377721.0,21905819.1959375,3293042.5,5.482513329726169,1333333.0,39,8.204895188281357,13,0.00010914821959913822,-3.9619833440095933,10.086921972044259,0.00011131516112873602,12215801640.16278,11978000000.0
HII,2025-12-09,HUNTINGTON INGALLS INCORPORATED,31898.0,44.51432458903059,14,1.7886267013402384,20.7483245730876,730377721.0,21831488.473857146,3293042.5,5.189684587115421,31898.0,46,12.23162077502431,16,2.5925260233994995e-06,-5.586276875532141,10.090040329241566,2.663048923025547e-06,12303830207.33313,11978000000.0
HII,2025-12-12,HUNTINGTON INGALLS INCORPORATED,12050702.37,39.22299171840704,17,1.7464882424056436,29.79143711562144,730377721.0,21608588.27630137,3524937.0,5.107579481891161,12050702.37,66,16.309138130518022,18,0.0009469312158261205,-3.0236815665849948,10.1046939269005,0.0010060696585406578,12726058839.962036,11978000000.0
HII,2025-12-18,HUNTINGTON INGALLS INCORPORATED,638262.0,41.07424608228663,20,1.77824958988902,25.07571147118308,730377721.0,21186265.57844156,3547772.0,4.969854177304829,638262.0,76,14.44667485818103,19,5.100157246847338e-05,-4.292416433630434,10.097415422378624,5.3286191350809815e-05,12514555318.751038,11978000000.0
HII,2026-01-20,HUNTINGTON INGALLS INCORPORATED,7722.0,9.521115194469164,41,2.5413618794464723,53.54140897671294,730377721.0,19120220.632307693,3061148.0,7.750512787598081,7722.0,21,45.39850889955363,12,4.654831290817201e-07,-6.332096054917849,10.21982585220588,6.446819168475539e-07,16589215629.003662,11978000000.0
HII,2026-01-27,HUNTINGTON INGALLS INCORPORATED,522119.0,7.653405455751017,46,2.338466692921624,46.130518548522616,730377721.0,18239685.578541663,2998548.0,8.814970922250568,522119.0,34,40.82360379694463,15,3.24125170426856e-05,-4.489287241868026,10.207056739417022,4.358983135748873e-05,16108560754.858887,11978000000.0
HII,2026-01-29,HUNTINGTON INGALLS INC,187193.0,6.385209382264012,47,2.212797576928991,51.66698441589786,730377721.0,17995791.101428572,2998548.0,8.814970922250568,187193.0,43,31.38700567638879,17,1.129754514008311e-05,-4.947015914741187,10.219305519195553,1.562806812489564e-05,16569351808.637512,11978000000.0
HII,2026-01-30,HUNTINGTON INGALLS INC,1669734.0,8.237100720933022,48,2.273770877265291,51.13419622235709,1115311364.0,29079786.78727273,3061148.0,8.814970922250568,1669734.0,50,31.44927614435296,17,0.00010019772187371604,-3.999142152609706,10.221789443198341,0.00013940006678911338,16664390854.15979,11978000000.0
HII,2026-02-02,HUNTINGTON INGALLS INCORPORATED,60189.0,8.291185839232007,49,2.2482067812168607,49.11554616189853,1115311364.0,29380559.5294,3222136.5,8.814970922250568,60189.0,62,30.34377005153361,18,3.6747058654573907e-06,-5.43477741742905,10.214294545301279,5.024962431123727e-06,16379270124.932373,11978000000.0
HII,2026-02-04,HUNTINGTON INGALLS INC,2534171.0,10.167944887030478,49,2.3999915020330005,47.75932932656603,1115311364.0,29102329.949900992,3061148.0,9.013615181597162,2534171.0,66,33.19003474052214,19,0.00015143036563544063,-3.8197870290261986,10.223622945749925,0.00021156879278677577,16734893225.450317,11978000000.0
HII,2026-02-10,HUNTINGTON INGALLS INC,1157995.0,13.966455545352584,52,3.508112982377718,43.09070162390931,1115311364.0,29630535.008952383,3061148.0,9.163175596353431,1157995.0,65,24.607319213350756,18,7.325565368092371e-05,-4.135158851961212,10.198865536156518,9.275833066324896e-05,15807585378.240234,12484000000.0
HII,2026-02-11,HUNTINGTON INGALLS INCORPORATED,3213810.0,15.902175437179,52,3.4393836751897764,39.34437480596815,1115311364.0,29367353.03716981,2998548.0,9.09804926174244,3213810.0,68,22.88118318170677,19,0.00020659161884214653,-3.684887301230917,10.191907498987838,0.0002574343159243832,15556342595.173828,12484000000.0
HII,2026-02-17,HUNTINGTON INGALLS INCORPORATED,369462.5,8.931349841469238,55,3.57349236929059,48.89020624493996,1115311364.0,28717946.3480734,3383125.0,8.752527095994346,369462.5,72,31.990814960881742,18,2.264917397831639e-05,-4.6449476322030545,10.212517996802505,2.9594881448253764e-05,16312405050.785156,12484000000.0
HII,2026-02-18,HUNTINGTON INGALLS INCORPORATED,257671.0,7.12132892823294,55,3.546986225330317,50.837290401140045,1115311364.0,28472639.58127273,3222136.5,8.63219270073092,257671.0,79,33.90464307531051,19,1.5831929754204607e-05,-4.800466145748919,10.211531688674349,2.0640099327138737e-05,16275400661.853516,12484000000.0
HII,2026-02-25,HUNTINGTON INGALLS INC,1741996.0,4.492366084077037,58,3.6981934277420048,54.147435210817065,1115311364.0,27620764.71877193,2998548.0,8.429666921583292,1741996.0,87,36.91090669164978,19,9.988467333048373e-05,-4.000501146395172,10.241548299833797,0.00013953828900993272,17440073055.416016,12484000000.0
HII,2026-02-26,HUNTINGTON INGALLS INCORPORATED,1300980.0,2.742176589221024,59,3.712364200305441,58.01086699412545,1115311364.0,27447326.251652174,3061148.0,8.373674737840025,1300980.0,89,40.0908970047424,19,7.667797049607489e-05,-4.115329390499505,10.229600010691835,0.00010421179109259853,16966802741.167969,12484000000.0
HII,2026-03-03,HUNTINGTON INGALLS INC,8812.0,0.0,62,3.7799502979598794,60.90588130750933,1115311364.0,26986809.5079661,3222136.5,8.27891609454347,8812.0,74,43.067163573273625,18,4.970383678630434e-07,-6.303610085495935,10.248684573974664,7.058635052867671e-07,17729013633.064453,12484000000.0
HII,2026-03-04,HUNTINGTON INGALLS INCORPORATED,95055.0,0.0,63,3.759511292047976,56.27736848909717,1115311364.0,26735769.621344537,3061148.0,8.236679421782213,95055.0,76,38.38156926976497,19,5.5247120127085115e-06,-5.257690355570689,10.23566532175161,7.6141461070169815e-06,17205421709.103516,12484000000.0
HII,2026-03-05,HUNTINGTON INGALLS INCORPORATED,300000.0,1.996812731956199,64,3.7479239445302377,49.51572966039068,1115311364.0,26516120.83283333,2998548.0,8.1961650260265,300000.0,75,39.0562215885293,19,1.7568025240499525e-05,-4.755277053265875,10.232398307985537,2.4030759371996154e-05,17076478197.925781,12484000000.0
HII,2026-03-09,HUNTINGTON INGALLS INC,380932.0,0.0,64,2.2504727072536594,55.31620429899036,1115311364.0,26048284.220819674,2998548.0,8.165846085694133,380932.0,75,37.22739977092542,18,2.2719132702085537e-05,-4.643608251741293,10.224455708622983,3.0513617430310798e-05,16767013292.0625,12484000000.0
HII,2026-03-11,HUNTINGTON INGALLS INC,500000.0,3.454186137396209,66,2.305637966375747,49.79476224057032,1115311364.0,25642206.797903225,2911442.5,8.107967233668584,500000.0,80,28.590981529363468,20,3.0648981265421425e-05,-4.513583956322037,10.212553960658056,4.005126561999359e-05,16313755934.332031,12484000000.0
HII,2026-03-16,HUNTINGTON INGALLS INC,451782.0,2.736497927438375,69,2.023159047695428,51.36479297860108,1115311364.0,27864699.69637795,2935948.0,8.143644228542065,451782.0,79,29.032121928630485,18,2.7813227056850592e-05,-4.555748618770682,10.210677542441344,3.618888176866389e-05,16243422565.69336,12484000000.0
HII,2026-03-24,HUNTINGTON INGALLS INC,2360.0,2.3055186044772524,75,1.9134424871496287,42.102067023387264,1115311364.0,26773043.6762406,2935948.0,7.897616808739374,2360.0,73,18.602004898714675,20,1.5230180908196177e-07,-6.817294937966341,10.190206940936447,1.8904197372636976e-07,15495548045.197266,12484000000.0
HII,2026-03-31,HUNTINGTON INGALLS INCORPORATED,60032450.0,8.278496161646732,80,2.0580382913236823,36.3788824497671,1115311364.0,33396490.81847826,3222136.5,7.446051380836884,60032450.0,81,13.50541924892732,21,0.004148515566470346,-2.3821072759668867,10.16049334379,0.004808751201537969,14470826742.26941,12484000000.0
HII,2026-04-03,HUNTINGTON INGALLS INCORPORATED,537448.0,0.9051665254842244,81,2.1595719070231154,41.384491913902565,1115311364.0,35335946.042127654,3383125.0,6.962201586114272,537448.0,93,13.173556942625488,22,3.456121526653019e-05,-4.46141099494694,10.191747446035919,4.305094520986863e-05,15550610586.32611,12484000000.0
HON,2025-08-13,HONEYWELL INTERNATIONAL INC.,1059319.33,1.934099879130424,0,1.640434589328604,-1.2247620748074397,10953639.5,10953639.5,10953639.5,,1059319.33,2,-10.26047340199976,1,7.948028322916548e-06,-5.099740593944651,11.124767491117188,2.697322155170219e-05,133280769388.51172,39273000000.0
HON,2025-09-05,HONEYWELL INTERNATIONAL INC.,10164504.59,6.132679234006533,0,0.8957423208915904,-12.348749595488083,169820296.57,22745539.37857143,9908062.23,,10164504.59,28,-12.454792075846076,14,7.652123550571742e-05,-4.116218026504338,11.123304242821002,0.00025881660657449136,132832468305.35742,39273000000.0
